gene	intercept	intercept_err	x_coeff	x_coeff_err	x_pval	x_adj_pval	y_coeff	y_coeff_err	y_pval	y_adj_pval	adj.r.sq	reg_pval	reg_adj_pval	deltaEx	deltaEx_err	deltaEx_95_CI_lo	deltaEx_95_CI_hi	deltaEy	deltaEy_err	deltaEy_95_CI_lo	deltaEy_95_CI_hi	region
ARHGEF9	1562.14136610879	61.1844126602398	-11.8804304387429	36.2351087461731	0.743730918895981	0.837577091627335	-26.1007458913109	45.5937196241487	0.568360252774574	0.816063997592691	0.0500259291282664	0.132967111243134	0.139206037283867	-0.00760522107441301	0.0231977061546588	-0.0530727251375442	0.0378622829887181	-0.0167083123573678	0.0291940152724266	-0.0739285822913239	0.0405119575765883	NPX
ARMCX1	217.201686520638	21.9179707935707	-65.5854239038483	13.3011644410048	3.4718368567965e-06	2.3835495343776e-05	-63.2635530841998	16.7365183431916	0.000273814847075508	0.00465485240028364	0.234333686212262	7.52669894461985e-05	0.000119956764429879	-0.30195632895151	0.0684006271720206	-0.43602155820867	-0.167891099694349	-0.29126639897517	0.0824705183234546	-0.452908614889141	-0.129624183061199	NPX
ARMCX2	1292.48084100693	89.0343834786112	-108.352855345236	53.0408702497302	0.0438406894743509	0.106470245866281	-21.8994745227863	66.7399836917132	0.743534536915399	0.918350557462645	0.0606549599703283	0.0971537324728065	0.104155803281657	-0.0838332390759637	0.0414423742265518	-0.165060292560005	-0.00260618559192224	-0.0169437517586142	0.0516503062703821	-0.118178352048563	0.0842908485313348	NPX
ARMCX3	4736.3933569011	152.181162397496	12.5353511542997	89.5981209132585	0.889030132529147	0.928075430856085	-166.839194703949	112.739046331719	0.142216457759899	0.410562892489557	0.0852164238376347	0.044154197302919	0.0491060698976389	0.00264660263827861	0.01891714209758	-0.0344309958729783	0.0397242011495355	-0.0352249448329408	0.0238296124268024	-0.0819309851894736	0.011481095523592	NPX
ARMCX5	957.939340425579	27.2496626732122	-69.1335479282267	14.8871172958165	1.09713885389592e-05	7.12142856074262e-05	-49.5502344380015	18.7320826536489	0.00955409623995776	0.0725704756949983	0.36617860848948	3.26037369588956e-08	9.09338601119197e-08	-0.0721690247083005	0.0156757815080819	-0.102893556464141	-0.0414444929524599	-0.0517258581487926	0.0196098406310456	-0.090161145785642	-0.0132905705119432	NPX
ARMCX6	1612.10002225073	40.1504007371278	-21.5976129771397	21.5778510554698	0.319410163664764	0.461606924924383	-64.7494271076414	27.1508634900575	0.0190742934551802	0.119465311640339	0.246073675100127	4.09907355846286e-05	6.77485768690389e-05	-0.0133971916624542	0.0133890914077228	-0.0396398108215908	0.0128454274966824	-0.040164646246479	0.0168716034764545	-0.0732329890603298	-0.00709630343262823	NPX
ASMTL	2082.90500019652	235.579491836566	1521.17572954282	133.584175853698	1.86763100877456e-19	2.89888813101094e-18	1662.36385222	168.085585247201	2.83847334724349e-16	1.12592776107325e-14	0.675220186371146	3.6450927287881e-21	5.65781784424935e-20	0.730314502773435	0.104574429420142	0.525348621109958	0.935280384436913	0.798098738090865	0.121078824555134	0.560784241962802	1.03541323421893	PAR1
ATG4A	1499.37956231886	46.5386917950057	-38.4262516069546	24.8749176875941	0.125724514353795	0.230172572432332	-68.4673149940066	31.2994789298575	0.0311605250682524	0.154504270130085	0.288434062105506	4.02293148100328e-06	7.80536162346833e-06	-0.0256281014978799	0.0166091999291169	-0.058182133358949	0.0069259303631892	-0.0456637643427117	0.0209230147595645	-0.0866728732714581	-0.00465465541396524	NPX
ATP11C	3936.82494719188	168.786122990773	-134.498612185785	71.5053117510176	0.0630401182962844	0.139537042020267	2.50670164680611	89.9733227917401	0.977831856861104	0.99281156541878	0.517454353192814	2.23952398712907e-13	1.42769654179478e-12	-0.0341642348821535	0.0182221586225452	-0.069879665782342	0.00155119601803506	0.000636731803021655	0.0228543021813209	-0.0441577004723672	0.0454311640784105	NPX
ATP6AP1	3446.17626889146	111.181540437822	-81.1121931509395	57.1368854139269	0.158993872926203	0.272888522281992	-23.626219698226	71.893895834791	0.743161518808649	0.918350557462645	0.303289486356438	1.69731096833068e-06	3.6067858077027e-06	-0.0235368671890458	0.0165971719593009	-0.0560673242292756	0.00899358985118401	-0.00685577807249713	0.02086310473223	-0.0477474633476679	0.0340359072026736	NPX
ATP6AP2	6866.17171289322	207.330321661414	-171.468380804973	91.088448442532	0.0628369806360073	0.139537042020267	-260.002039891421	114.614287716913	0.0255629488537607	0.145874325988585	0.509650399032648	4.57121001996246e-13	2.79595218803718e-12	-0.0249729234826725	0.0132876786747528	-0.0510167736851881	0.00107092671984306	-0.0378671042268273	0.0167317206464398	-0.0706612766938493	-0.00507293175980521	NPX
ATP7A	4205.99415666977	214.188399816151	-269.684303557678	113.564144586882	0.0195717827232896	0.0563477938081805	-392.827142689046	142.894886942968	0.00715406786345349	0.0580455051648385	0.306368949562033	1.41466606110687e-06	3.09837904181076e-06	-0.0641190390457436	0.0271972666227399	-0.117425681626314	-0.0108123964651734	-0.0933969777552139	0.034305411320705	-0.160635583943796	-0.026158371566632	NPX
ATRX	7336.64438330167	320.913664562809	98.7896528989099	127.101460687424	0.438942286514403	0.578237624670265	-184.267012364773	159.928548938443	0.25213692849067	0.577005663276727	0.587118308405273	2.04858107160295e-16	1.78376449405428e-15	0.0134652366582953	0.0173342046107838	-0.0205098043788409	0.0474402776954315	-0.0251159798318927	0.0218262623614608	-0.0678954540603558	0.0176634943965705	NPX
BCAP31	3991.49890939741	107.200779861992	7.7459580992651	59.394126537334	0.896512887457255	0.930392734948372	96.947843375953	74.73412517219	0.197691314012289	0.496394665813159	0.203656965640576	0.00034283844646524	0.000505757542925995	0.00194061385837494	0.0148802473003755	-0.0272246708503611	0.031105898567111	0.0242885807002736	0.0187346835946818	-0.0124313991453028	0.0610085605458499	NPX
BCOR	2485.10863203094	110.871549074006	286.904473342206	51.5683580719023	2.43096685406501e-07	1.93272085961162e-06	79.4737820515122	64.887158912041	0.223678974039454	0.535928816993859	0.505252594596226	6.79564967430024e-13	3.97712612086096e-12	0.115449469550043	0.0213806354684598	0.0735434240318619	0.157355515068224	0.0319800032188382	0.0261493441960977	-0.0192727114055133	0.0832327178431897	NPX
BEX2	192.436232331091	13.1330832298367	-45.3198895729697	8.14654927955427	2.43620276421632e-07	1.93272085961162e-06	-45.7341628957201	10.2505966342804	2.23335183113805e-05	0.000498316627322677	0.284645975296535	4.99249745480582e-06	9.23482689826776e-06	-0.235506011648554	0.0452821223865571	-0.324258971526206	-0.146753051770902	-0.237658793989655	0.0556820798991626	-0.346795670592014	-0.128521917387296	NPX
BEX4	804.806482538669	74.2640256466153	-86.6690904270596	44.6911602256504	0.0554330530170936	0.126856409789118	-99.7507790163382	56.2337550379619	0.0792905156761515	0.274822466955205	0.0958655044012275	0.0305691311764345	0.0342105950783295	-0.107689354282625	0.0564124301817659	-0.218257717438886	0.00287900887363675	-0.123943806592718	0.0708022326285925	-0.262716182544759	0.0148285693593236	NPX
BEX5	84.6640124291789	9.45808143138245	-11.6268236912416	5.83371434466851	0.04912577573288	0.116145045938001	-22.1782580621948	7.34041501189869	0.00323312503336464	0.0339478128503288	0.102293247471604	0.0243099948569252	0.0276390705857398	-0.137328994429213	0.0705915179792454	-0.275688369668534	0.0010303808101077	-0.261956142000083	0.0915060685652654	-0.441308036388003	-0.082604247612163	NPX
BRCC3	3522.6750534881	131.63731121571	-33.9310597971464	62.0372364570612	0.585697867013575	0.711204552802198	-4.24642458295803	78.0598834432639	0.956731054880354	0.988950526133819	0.39988395015557	3.16304725009614e-09	1.045562841004e-08	-0.00963218556407819	0.0176145093663823	-0.0441566239221876	0.0248922527940312	-0.00120545452489389	0.0221593089188567	-0.0446377000058529	0.0422267909560652	NPX
BRWD3	3122.81678336892	107.892917566862	-73.5947541310125	57.3134977713624	0.202238997238037	0.324399947792964	-208.589711506286	72.1161226911662	0.00473966348637273	0.044527891174607	0.289784460805355	3.72338614821714e-06	7.30356513688747e-06	-0.0235667857694866	0.0183711939241082	-0.0595743258607387	0.0124407543217655	-0.0667953728880813	0.023208317194073	-0.112283674588464	-0.0213070711876983	NPX
BTK	11320.1644696338	274.76095005161	-141.730062384694	131.825036769294	0.285036128540315	0.43117753342751	-358.40422371744	165.872105090261	0.0332314831286109	0.162515609272796	0.404273003924029	2.30675397061887e-09	8.23511167510935e-09	-0.0125201416255817	0.0116491164434661	-0.0353524098547752	0.0103121266036118	-0.0316606905031154	0.0146729369993306	-0.0604196470218034	-0.00290173398442731	NPX
C1GALT1C1	1234.29112953765	51.198512405071	43.7395975600242	26.969755193381	0.108160142751758	0.20538920724669	-39.3029447831296	33.9353599083323	0.249697649856778	0.57511007096045	0.296967172758922	2.45834035220786e-06	4.98651991896709e-06	0.0354370184742463	0.021899787382806	-0.00748656479605336	0.078360601744546	-0.0318425238929261	0.02752551398396	-0.0857925313014878	0.0221074835156355	NPX
CA5B	257.033781948583	11.1073011632941	42.6106559435216	6.58160297455708	4.16624861546614e-09	4.01986690735517e-08	-7.83630773315945	8.28146433343079	0.346423435442455	0.653528633593112	0.358111189810214	5.56842768624707e-08	1.48352886864941e-07	0.165778426557352	0.0265892298892043	0.113663535974511	0.217893317140192	-0.030487462285121	0.0322462861816903	-0.093690183201234	0.032715258630992	NPX
CASK	934.953745202195	118.012409342883	137.901766293844	66.9793864929172	0.0422439942124711	0.103295246122275	241.377659758899	84.2784656656531	0.00514777685231289	0.0459439084068926	0.215328970568382	0.000194911264090594	0.000294844581696364	0.14749581677329	0.074018829392131	0.00241891116471338	0.292572722381867	0.258170696676228	0.0958512770278462	0.0703021937016495	0.446039199650806	NPX
CCDC120	425.204459599232	17.5086360414899	-9.08304185181919	8.87422742712754	0.308656411185494	0.451892956124994	-3.62749053422905	11.1662156177775	0.74599905228058	0.918350557462645	0.324944195578796	4.60210583389918e-07	1.05996889206581e-06	-0.0213615865185897	0.0208890223746497	-0.0623040703729032	0.0195808973357237	-0.00853116765907881	0.0262631643840917	-0.0600069698518986	0.0429446345337409	NPX
CCDC22	1424.62810627227	41.8043074414502	-12.7672068556534	20.7504638917032	0.539845355097844	0.67386290828647	2.48738458005944	26.109783176772	0.924303906932868	0.976642165740052	0.349239145631225	9.93300435637859e-08	2.5511385289404e-07	-0.00896178223596925	0.0145679040869211	-0.0375148742463346	0.0195913097743961	0.00174598870337326	0.0183275095325636	-0.0341759299804515	0.037667907387198	NPX
CD99	3456.38410884982	428.557937337583	1635.10735030367	226.791742013053	1.3393188670714e-10	1.49417761107653e-09	3146.91898061423	285.366305117201	1.07422794781055e-18	5.47856253383383e-17	0.696941497276926	1.51366249573613e-22	2.70188755488899e-21	0.473068761691474	0.088010717033369	0.30056775630607	0.645569767076877	0.910465643143301	0.139858481766356	0.636343018881243	1.18458826740536	PAR1
CD99L2	2178.41082029836	97.8957402672884	84.691254102122	52.1607470193321	0.107762364351637	0.20538920724669	16.0615172669451	65.6325469214094	0.807201986202907	0.951059765922237	0.25939546946873	2.0190115532849e-05	3.49896662389664e-05	0.0388775401375037	0.0240080585158003	-0.00817825455346478	0.0859333348284722	0.00737304328333501	0.0301304579952387	-0.0516826543873328	0.0664287409540028	NPX
CDK16	3329.80192992832	100.000771862027	301.648570802631	56.8146428520424	7.20905949782769e-07	5.59485704505323e-06	14.8544254177036	71.4884261804718	0.835839426850179	0.963422866617371	0.254302111912279	2.65302892832053e-05	4.55351599716552e-05	0.0905905447682663	0.0172780098975109	0.0567256453691449	0.124455444167388	0.0044610537594419	0.0214696908694578	-0.0376195403446954	0.0465416478635792	NPX
CDKL5	945.653105281154	82.607250038602	-114.418240643738	50.2696377197347	0.0250864980919435	0.0705187387308964	-264.419470822404	63.2530119850454	6.47509369394378e-05	0.00121663602565154	0.136147995845165	0.00668339290755673	0.00825595594462891	-0.120993882434003	0.05419920148185	-0.227224317338429	-0.0147634475295768	-0.279615716741912	0.0712084643552832	-0.419184306878267	-0.140047126605557	NPX
CENPI	1172.12245483272	57.5533670938326	13.1722756307325	27.4990615086522	0.633033543925317	0.750807226516074	7.03672476385217	34.6013726393225	0.839284345988802	0.963422866617371	0.392760275034346	5.24854643355164e-09	1.61528541101546e-08	0.0112379688456804	0.0234674001594916	-0.0347581354669232	0.057234073158284	0.00600340411092665	0.0295217428433378	-0.0518592118620155	0.0638660200838688	NPX
CETN2	1333.92116811989	48.4368697769854	18.9435224181637	24.0787832241011	0.433397628107246	0.577435493728425	23.7423069497285	30.2977230978027	0.435204653416274	0.746961833026971	0.332873514387479	2.81304925931447e-07	6.69505723716845e-07	0.0142013807643999	0.0180584933819784	-0.0211932662642779	0.0495960277930776	0.0177988831103057	0.0227224720548809	-0.0267371621172609	0.0623349283378724	NPX
CFP	489.954739498335	49.5413491983905	-84.1031009289465	29.9421374954219	0.00603571917500724	0.0207187667834383	9.25803534204349	37.6754332787301	0.806420303098265	0.951059765922237	0.100457764584494	0.0259676142182873	0.0294299627807256	-0.171654836965267	0.0635290364957924	-0.29617174849702	-0.0471379254335139	0.0188956950422049	0.0769194749440145	-0.131866475848064	0.169657865932473	NPX
CHIC1	1029.66248703707	54.1905846565324	10.3382416270729	21.7200625783723	0.63518382945835	0.750863003697454	-45.5733521117252	27.3298046475949	0.0987017851014475	0.325332243275604	0.607392835130717	2.09520852101063e-17	2.4128691677445e-16	0.0100404178623832	0.0211009691952347	-0.0313174817602768	0.0513983174850432	-0.0442604763070141	0.0266445082575068	-0.0964837124917274	0.00796275987769926	NPX
CHM	2050.86492288688	91.2153316302817	207.00785791372	45.3338584557753	1.48757714629494e-05	9.31693054784728e-05	-116.250951451672	57.0424459435839	0.0443327697987789	0.197834985227051	0.484999124395092	4.01402798505198e-12	2.04715427237651e-11	0.100936856252009	0.0225560193832426	0.0567270582608532	0.145146654243164	-0.0566838655019913	0.0279278733531484	-0.111422497274162	-0.00194523372982044	NPX
CHST7	1114.14254460209	66.1244205139283	-30.4499903555254	35.9214374980639	0.398745195146731	0.546526811261915	22.2520564719716	45.1990350368709	0.62363416316276	0.856722879379801	0.221485710814682	0.000143832051162985	0.00022325235767472	-0.0273304259881759	0.0322821072590973	-0.0906033562160066	0.0359425042396547	0.0199723604307013	0.0405857627367656	-0.0595757345333594	0.0995204553947619	NPX
CLCN5	503.425917658344	27.2791018367087	-31.3478824518076	16.502077106193	0.0605147421770944	0.136732676944447	-42.3715714917112	20.7641456816467	0.0440641250680365	0.197834985227051	0.0532572363764368	0.121091586686003	0.127898510197938	-0.0622691072355203	0.0329527570895967	-0.12685651113113	0.00231829666008931	-0.0841664483402048	0.0414970664002444	-0.165500698484684	-0.00283219819572587	NPX
CLIC2	1985.09601844469	209.149726347109	-195.764192785621	128.582758201814	0.131211641541123	0.237779472234421	101.800919460857	161.79242808461	0.530723753104331	0.786175850034216	0.0317281206050926	0.218734265496634	0.223108950806567	-0.0986169892875013	0.0656021252213668	-0.22719715472138	0.0299631761463776	0.0512826173217646	0.0816824773539424	-0.108815038291962	0.211380272935492	NPX
CMC4	1629.53725654795	55.5334741463309	-113.933691306242	31.548306015494	0.000488817294978935	0.00239051745626684	-25.5508799796485	39.6964344487911	0.521348844292721	0.782023266439081	0.24069753504559	5.42458291438371e-05	8.72331576772516e-05	-0.0699178192142729	0.0195063614952783	-0.108150287745018	-0.0316853506835274	-0.0156798378662272	0.0243664164876622	-0.0634380141820451	0.0320783384495908	NPX
COX7B	4753.76386025492	146.774654737553	-188.03121020089	84.8434693325864	0.0290640686222373	0.078605094682869	70.0364689933112	106.756388666794	0.513384148407166	0.779906982899397	0.175166692993764	0.00127767127164256	0.001708346981185	-0.0395541755392973	0.0178893750137344	-0.0746173505662167	-0.00449100051237789	0.0147328456044839	0.0224618407506707	-0.0292923622668307	0.0587580534757986	NPX
CSTF2	2134.85044074971	64.4640576488272	-42.188032704276	33.5267163700945	0.211352386127729	0.336804225184556	-9.48980660367647	42.1858180916287	0.822499368575555	0.959582596671481	0.290866014399211	3.49910659414043e-06	6.93989474504518e-06	-0.0197615869941037	0.0157158128599741	-0.0505645801996529	0.0110414062114455	-0.00444518567789876	0.0197610055075349	-0.0431767564726672	0.0342863851168697	NPX
CTPS2	2089.83262334001	71.0751504672984	25.1880258914447	40.5464037556181	0.535946058624928	0.671342957645962	68.1971635389962	51.0185129442015	0.184508440294669	0.476125126453443	0.139167265407176	0.00591687481817751	0.00749051173790558	0.0120526522603464	0.0194060766714621	-0.0259832580157193	0.0500885625364121	0.0326328351741404	0.0244379414014748	-0.0152655299727501	0.0805312003210309	NPX
CUL4B	6712.04416438552	242.644300869737	-42.8218245970435	112.197935931706	0.7035635324592	0.807627591922619	-317.145863615212	141.175821193545	0.0269906738596295	0.145874325988585	0.437439251838267	1.93154841711978e-10	7.92600902197428e-10	-0.00637984845574446	0.0167175024561379	-0.0391461532697747	0.0263864563582858	-0.0472502647253135	0.0211024531603995	-0.0886110729196966	-0.00588945653093049	NPX
CXCR3	438.439129876887	89.1378641694414	65.1686884015166	52.7872414952809	0.220041623332035	0.343034321089679	72.0790080638335	66.4208490535371	0.280585219297663	0.62605577055791	0.0690686039157324	0.0748765693256215	0.0810028340886269	0.148637938451834	0.124132601563953	-0.0946619606135125	0.391937837517181	0.164399122140565	0.155137137316203	-0.139669666999192	0.468467911280322	NPX
CXorf21	1858.18754292373	173.178667175991	573.95201566478	95.9826807516226	3.9086596179049e-08	3.48847870898012e-07	-56.0196153631066	120.772576277306	0.643820710301705	0.868176891835791	0.409483052801473	1.57995568241945e-09	5.69741594569439e-09	0.308877334718167	0.0591337325202272	0.192975218978522	0.424779450457813	-0.0301474496352309	0.0650555276193489	-0.157656283769155	0.097361384498693	NPX
CXorf23	429.577206065976	17.4173855919524	10.6150885789889	9.53068625544137	0.268183599129849	0.409151901236565	0.466830470117805	11.9922211355917	0.969029662373521	0.99281156541878	0.20215092743783	0.000368350834978545	0.000534840711834559	0.0247105489516095	0.0222088117423199	-0.0188187220633374	0.0682398199665564	0.00108672076526823	0.0279163696386752	-0.0536293637265351	0.0558028052570716	NPX
CXorf38	4229.9684936986	142.871987317968	522.057040947495	82.0085382243176	6.84180835633917e-09	6.42769890319233e-08	-98.0810838733	103.189266652352	0.344271706255279	0.653528633593112	0.359865335152448	4.96027650044007e-08	1.34152932625538e-07	0.123418659435692	0.0198305987556726	0.084550685874574	0.16228663299681	-0.023187190169244	0.0244073756965139	-0.0710256465344113	0.0246512661959233	NPX
CXorf40A	1517.16110798199	63.6146033549443	-83.5976393927652	39.723735344845	0.0379770666762104	0.0961547007333837	13.2782965898465	49.983370118298	0.79108111653019	0.94956028420944	-0.0108584290800626	0.548041112045864	0.551128667606686	-0.0551013593434124	0.0262846761620589	-0.106619324621048	-0.00358339406577701	0.00875206760836911	0.032947371640199	-0.055824780806421	0.0733289160231592	NPX
CXorf40B	1777.45704546236	48.7582081843438	-4.26679080518961	26.3625703524307	0.871767448783142	0.928075430856085	-4.99793156501326	33.1713546008762	0.88055541330338	0.973245456808999	0.219959845750733	0.000155143631228072	0.000239767430079747	-0.00240050290727544	0.0148317678023262	-0.0314707677998348	0.0266697619852839	-0.00281184379547871	0.018662413254481	-0.0393901737742615	0.0337664861833041	NPX
CXorf56	1298.00336746705	34.3355190689406	8.55582585503926	17.5116591482965	0.626265856367609	0.745256369077454	3.45021891050464	22.0344771959713	0.875905984818826	0.973245456808999	0.295805018164978	2.63021853292168e-06	5.27521357445528e-06	0.00659152824213029	0.0134923545249581	-0.0198534866267876	0.0330365431110482	0.00265809704117908	0.0169758159049372	-0.0306145021324978	0.0359306962148559	NPX
CXorf57	1026.38379092201	46.0509986857722	-192.14054894221	25.822287455162	4.45326460213592e-11	5.29938487654174e-10	-144.213464064841	32.4915303147578	2.44123491276772e-05	0.000512659331681221	0.490856690435911	2.42146149569314e-12	1.29024142382455e-11	-0.187201464638883	0.0265235255156482	-0.239187574649554	-0.135215354628213	-0.140506373288779	0.0322779253447576	-0.203771106964504	-0.0772416396130545	NPX
CXorf65	34.7308759986845	1.98276950293323	0.96577135151537	1.13732169767256	0.397925457594061	0.546526811261915	2.21680359453126	1.43106308771931	0.124692182367808	0.380471017994082	0.112864947703643	0.0164890829599585	0.0193638243970566	0.0278072845485369	0.0327851606694827	-0.0364516303636492	0.092066199460723	0.0638280357401647	0.041365158804348	-0.0172476755163573	0.144903746996687	NPX
CYBB	6948.67200694407	403.853645183129	611.385658713291	229.745965735643	0.00914393928457529	0.0294088858071476	413.354874675199	289.08353000697	0.156031921088373	0.437939934907215	0.188348564232013	0.000702918561131622	0.000984085985584271	0.087985971722699	0.033456407400267	0.0224114132181757	0.153560530227222	0.0594868881798016	0.0417461145337119	-0.0223354963062737	0.141309272665877	NPX
