gene	intercept	intercept_err	x_coeff	x_coeff_err	x_pval	x_adj_pval	adj.r.sq	reg_pval	reg_adj_pval	deltaEx	deltaEx_err	deltaEx_95_CI_lo	deltaEx_95_CI_hi	region
FUNDC1	926.750954979944	36.7973953304385	231.928439044231	22.0352686170762	3.0936089816452e-12	1.00401673313394e-10	0.759446945631272	7.48176393777798e-10	1.78065981719116e-08	0.250259724900149	0.0257697586342517	0.199750997977016	0.300768451823282	NPX
FUNDC2	4336.88196597817	226.086753519996	-148.923704820598	134.99313726646	0.277690023696781	0.514470914634766	0.276032261313421	0.0136588922626383	0.0218672741237311	-0.0343388881663992	0.0311782056002196	-0.0954481711428296	0.0267703948100312	NPX
G6PD	2491.70061067171	129.736817632558	-43.7836715238586	75.9297340143191	0.567985000619118	0.748231163177214	0.257378148057317	0.0189437535301607	0.0291626209756774	-0.0175718027022739	0.0304867883863431	-0.0773259079395063	0.0421823025349586	NPX
GDI1	5722.68198787519	240.804853421559	-70.966894095662	115.77565121051	0.543975552855239	0.727338098761499	0.479970912005297	0.000132373410314657	0.000425799556674543	-0.0124009851055889	0.0202377411521517	-0.0520669577638063	0.0272649875526285	NPX
GEMIN8	1061.33929295964	71.7259818295228	126.488173240266	44.0977651717287	0.00704065499844738	0.0368794996102967	0.231639210287378	0.0290820677173825	0.0422044641264453	0.119177885977954	0.0423225969012742	0.0362255960514566	0.202130175904451	NPX
GK	1838.3835398277	80.6973530576651	-120.554403496706	46.5807176571116	0.0140962918781542	0.063076181421561	0.29353615641203	0.00991978250792913	0.0165484222211715	-0.0655763070572341	0.0255008512714821	-0.115557975549339	-0.0155946385651292	NPX
GLA	2139.65361685588	115.116139704117	-248.375170276457	80.8022729521422	0.00414711183769188	0.0242708020664918	0.167695196521494	0.0756485593755545	0.0940994275159337	-0.116081952854328	0.038277122572318	-0.191105113096071	-0.0410587926125846	NPX
GNL3L	1082.894827646	51.5150026343352	-26.6386857733411	27.9227410949015	0.34681047551961	0.581974497561227	0.358835604982748	0.00267458589873771	0.00548751244741012	-0.0245995133537098	0.0258118164863953	-0.0751906736670446	0.0259916469596249	NPX
GPKOW	1572.81212159425	47.2087228168227	-28.3282690965525	22.8279177722954	0.22311922551401	0.440074936511058	0.574364908416508	6.42141171392171e-06	3.18394997481951e-05	-0.0180112225151458	0.0145241428218824	-0.0464785424460353	0.0104560974157438	NPX
GPR174	547.234120969072	96.6485097527867	161.781389302698	58.9396405116211	0.00959957281767675	0.0445071103365013	0.343512896861517	0.00370153589132865	0.0072607050176062	0.295634689255501	0.11969321492345	0.0610359880055393	0.530233390505462	NPX
GRIPAP1	3158.49244289027	108.883232799003	84.3070973500114	48.8319090223911	0.0933393467562751	0.243227348846644	0.538579267419438	2.20423989126908e-05	9.48088724316942e-05	0.026692195366744	0.0154878701342679	-0.00366403009642114	0.0570484208299091	NPX
GSPT2	1242.07148575687	35.4047781382674	15.9386742310359	17.3686412422067	0.365255989158811	0.596521669893246	0.446328661482194	0.000332230193454923	0.000933906921759114	0.0128323324493063	0.0139883915812376	-0.0145849150499194	0.040249579948532	NPX
GTPBP6	2982.87384229872	311.878132015555	1551.25953949728	146.881499604392	2.82855171189702e-12	1.00401673313394e-10	0.789310525987047	8.63056217166593e-11	2.80100972298612e-09	0.520055363220396	0.0733578977660831	0.376273883598873	0.663836842841918	PAR1
HAUS7	731.977773552122	36.3120239295003	15.163197183373	21.0876018830507	0.477018848036836	0.686644762200421	0.224088913597102	0.0328184444287036	0.046309030280819	0.0207153792522817	0.0288273969233266	-0.0357863187174384	0.0772170772220019	NPX
HCCS	2108.26258149829	62.4220210832653	-133.394129985283	35.1765930531025	0.000585044645596555	0.00549634048626238	0.554430270551206	1.29483109926091e-05	5.92634233892492e-05	-0.0632720663715822	0.0167899504464959	-0.0961803692467142	-0.0303637634964503	NPX
HCFC1	6254.33420808836	347.308969249017	301.953709961982	181.854214237166	0.106027089557945	0.254038060216015	0.412764072014689	0.000776745507124182	0.00184828799031707	0.0482791133181664	0.0291998482359753	-0.00895258922434509	0.105510815860678	NPX
HDAC6	2095.06559578347	62.4559377783525	83.1897673697215	34.6790954937119	0.0220769729992305	0.0856682539209271	0.354147331043749	0.00295766879479639	0.0058660431096795	0.0397074762418654	0.0165950202571816	0.00718123653778937	0.0722337159459414	NPX
HDAC8	1083.99407714715	32.4651225481273	45.2356438349292	20.4416877912276	0.0337192767833997	0.119880566365999	0.124492731887643	0.132592139266251	0.157784645726839	0.0417305267515668	0.018899119222267	0.00468825307592353	0.0787728004272102	NPX
HDX	301.515288833407	21.5374786345137	-31.7615980626757	13.468573015662	0.0242550345411915	0.0931080358194127	0.243849609897108	0.0238075302070552	0.0352667563648079	-0.105339925499514	0.0452989312688979	-0.194125830786554	-0.0165540202124746	NPX
HMGB3	2744.7810826533	136.55653548012	-64.7014301039789	72.2210105578	0.376615622338041	0.601660380751294	0.417856487813683	0.00068567984549097	0.00166522248190664	-0.0235725284296385	0.0263382433347672	-0.0751954853657821	0.0280504285065051	NPX
HMGN5	1763.09193883576	166.066971341644	-118.306437559394	69.1237765119151	0.096095411671289	0.244161133957623	0.624488057264253	9.19182666082469e-07	6.19147569417814e-06	-0.067101683669155	0.0397121782416243	-0.144937553022739	0.0107341856844286	NPX
HNRNPH2	5723.56334538106	265.588060066197	17.1841869105537	114.704440482295	0.881797538938792	0.935194756724141	0.570706207003449	7.32412484013952e-06	3.58179803826001e-05	0.00300235812440538	0.0200412234713349	-0.0362784398794109	0.0422831561282217	NPX
HPRT1	5918.67778808714	228.436483914272	-403.501523538284	112.295842434253	0.00102107946946619	0.00780935814394733	0.528665070538045	3.04128577971004e-05	0.00012479758889155	-0.0681742676295768	0.0191547150010776	-0.105717509031689	-0.0306310262274646	NPX
HSD17B10	3324.33997147086	208.739491928573	42.4142312952511	131.008227424176	0.748108617386856	0.861531536797122	0.101079861266612	0.174761764780542	0.200536685529699	0.0127586924500038	0.0394169357072965	-0.0644985015362974	0.090015886436305	NPX
HTATSF1	4945.18785079109	262.741154628008	-39.1500261702923	124.701223476868	0.755476789733346	0.866505078238914	0.520201554390466	3.97793610325229e-05	0.000159564403242817	-0.00791679251659356	0.0252201886394551	-0.0573483622499256	0.0415147772167385	NPX
HUWE1	24741.6847037274	1255.36059086834	692.190405297754	687.562829560346	0.321175706088002	0.556600616861246	0.323883131345672	0.00552421797987848	0.0102183721182208	0.0279766884747939	0.0278258834293196	-0.0265620430466726	0.0825154199962604	NPX
IDH3G	3357.51573973713	124.648728611263	-15.3419621545816	53.3059947945947	0.775239818853968	0.867588135833437	0.614127257131761	1.40600819589438e-06	8.96330224882665e-06	-0.0045694386397077	0.0158775242750504	-0.0356893862188065	0.0265505089393911	NPX
IDS	14882.3201818439	689.333422309575	-918.210444956602	477.353885094844	0.0628179096539742	0.185274996020616	-0.0638488552484151	0.692943081136967	0.697209595338153	-0.0616980708476356	0.0322022906695173	-0.12481456055989	0.00141841886461834	NPX
IGBP1	6896.62713760036	337.867685244573	-181.579391606595	179.33221592335	0.318436066408905	0.554544759551118	0.401045637279345	0.00102933501733966	0.00238618572201466	-0.026328723879623	0.0260348583180737	-0.0773570461830475	0.0246995984238015	NPX
IKBKG	1178.50724684972	54.0091668087096	23.7806761947271	25.664545346591	0.360667131836421	0.596521669893246	0.479966120367367	0.000132391458797967	0.000425799556674543	0.020178642310682	0.0217967895931953	-0.0225430652919809	0.0629003499133449	NPX
IL13RA1	502.704055842568	43.2613268367676	-79.0515918860482	28.77176187637	0.00953596035758145	0.0445071103365013	0.258658765691752	0.0185314006846283	0.0288895635127175	-0.15725274337314	0.0588121185492582	-0.272524495729687	-0.0419809910165945	NPX
IL2RG	21062.520687963	956.269535959779	1480.61156698455	532.73774264136	0.00881130150416351	0.0425085761754915	0.390704095412757	0.00131164375198247	0.00296365075606165	0.0702960290897521	0.0254937243513829	0.0203283293610417	0.120263728818463	NPX
IL3RA	1881.60321811661	289.871012833356	623.139328130407	169.901302208535	0.000829898274156905	0.00673349281531852	0.356589787835469	0.00280700856527284	0.0057262974731566	0.331174671753664	0.1037127498526	0.127897682042568	0.534451661464761	PAR1
IL9R	264.389728789461	50.6073582533907	-56.8961536635244	34.0560192713093	0.103969914658917	0.254038060216015	0.000184757097634103	0.458094018263993	0.475405710814667	-0.215198048441708	0.135235842675241	-0.480260300085181	0.0498642032017655	PAR2
IRAK1	5622.42469693213	331.669018969534	257.348558547987	161.301330955084	0.119865762395448	0.27787063100763	0.457448916119069	0.000247065840029533	0.000711310523310832	0.0457718106368608	0.0288157083581434	-0.0107069777451003	0.102250599018822	NPX
ITM2A	2880.1245127211	330.009122372463	368.541554850102	176.312803579718	0.0441437447416565	0.143266517025194	0.477433045262366	0.000142254667125565	0.000446817842105068	0.127960285474571	0.0629484029981219	0.00458141559825245	0.25133915535089	NPX
JADE3	584.355222099507	69.6087806119621	-111.708740714026	44.9887193251498	0.0181204444125056	0.0761058665325235	0.137282930554164	0.113084482456418	0.136389054854531	-0.191165812316474	0.0802857828203914	-0.348525946644441	-0.0338056779885069	NPX
JPX	537.214965569025	31.1085933825464	364.464624032638	17.8369045242345	1.1343568003312e-20	4.04965377718237e-18	0.92618887508995	2.32286507536144e-18	8.29262831904033e-16	0.678433490114322	0.0514374493666635	0.577616089355661	0.779250890872982	NPX
KANTR	83.7879335844912	3.6330584916018	-1.48708711346832	2.32755325913039	0.527165284679609	0.718313002406948	0.0662063822770038	0.254255364879682	0.279289739267835	-0.0177482251900717	0.0277897561078906	-0.0722161471615373	0.0367196967813939	NPX
KDM5C	6609.02080486506	384.446393778493	4981.12461609004	254.890092781904	4.60045993832691e-20	8.21182098991354e-18	0.921963698775931	5.91445406962783e-18	1.05573005142857e-15	0.753685721858118	0.0583911117948161	0.639239142740278	0.868132300975957	NPX
KDM6A	1835.67096452716	165.29060728515	1512.79832933251	90.5414224506862	5.79968536755028e-18	5.17621919053862e-16	0.915447750011931	2.27053840348309e-17	2.70194070014487e-15	0.824111923414436	0.0891029475468848	0.649470146222541	0.99875370060633	NPX
KIF4A	3026.68562086171	153.715174326581	-45.8159183487021	68.9906392807995	0.511112143333185	0.709988463696292	0.541535235286836	1.99934455098407e-05	8.89696717737663e-05	-0.0151373231606585	0.0228070818027679	-0.0598392034940837	0.0295645571727666	NPX
KLF8	646.744428163355	44.8523528069243	-76.456849831961	29.8104095389813	0.0149106480019541	0.0657173004530572	0.144897891811503	0.102575391663524	0.124555832734279	-0.118218026321596	0.046816485053989	-0.209978337027414	-0.0264577156157774	NPX
KLHL15	1304.25062121845	85.8673307705791	-3.87875437117143	47.2396889324335	0.935042342269485	0.958517733802151	0.320064829189828	0.00595961593400685	0.0109669221053631	-0.00297393331317552	0.0362203232791453	-0.0739657669403003	0.0680179003139492	NPX
KRBOX4	818.343521312571	24.4587455580206	-8.88243083202901	15.1681521150467	0.562013232995456	0.745868863120363	0.177871388151819	0.0656337527666223	0.0830895380768941	-0.0108541591650682	0.0185380281059979	-0.047188694252824	0.0254803759226877	NPX
LAGE3	623.470545673834	42.896888313276	-25.2634800319584	22.466335288018	0.268675825839299	0.51019824374803	0.384812025144569	0.00150211259312124	0.00331021108484125	-0.040520727414082	0.0361420080053607	-0.111359063104589	0.030317608276425	NPX
LAMP2	7221.45147606412	353.109864004152	-240.969982389798	176.747944191504	0.181731335674392	0.384228479948046	0.42559263146151	0.000565768572576962	0.00139296124420673	-0.0333686355421075	0.0245297300418709	-0.0814469064241745	0.0147096353399594	NPX
LAS1L	3769.84019167395	143.558507530785	4.70533944321123	88.690313224508	0.957999711862999	0.971607662315598	0.128880995063664	0.125629519681861	0.150502478276592	0.00124815355664238	0.0235263273026844	-0.044863447956619	0.0473597550699038	NPX
LINC01420	1621.98042746418	52.5539218844655	19.1846086902706	30.9435989914627	0.539400113794639	0.723931731671752	0.202840937751254	0.0455826954218346	0.0598272877411579	0.0118278916104209	0.0190815137347779	-0.0255718753097437	0.0492276585305856	NPX
MAGED1	8779.88229667639	580.977128939389	682.667753484364	309.476341873455	0.0342515903902855	0.119880566365999	0.436267381389749	0.000431514654543631	0.00114111653090427	0.0777536338662293	0.0356218712819203	0.00793476615366556	0.147572501578793	NPX
MAGED2	3838.73124502299	190.067818630728	87.4284838793019	129.823578406992	0.505219378667608	0.709988463696292	-0.0654913905269616	0.698864528712648	0.700827631321392	0.0227753594348797	0.0338381932188911	-0.0435474992741469	0.0890982181439062	NPX
MAGEH1	845.683430197983	35.1391689358894	66.5954979151953	22.3881515087807	0.00536615039413119	0.0290259953137096	0.213327812339417	0.0388421877504634	0.0525252311625584	0.0787475496588653	0.0266748851531842	0.0264647747586242	0.131030324559106	NPX
MAGT1	6423.53864494736	375.761352774603	17.6291501199712	221.52909804709	0.937038344809385	0.958517733802151	0.217164257387536	0.0365957619086626	0.049865217562567	0.00274446081737797	0.0344874547574507	-0.0648509505072255	0.0703398721419814	NPX
MAP7D2	387.654186213033	154.750115969606	168.008687102107	91.6944911806939	0.0756830512159167	0.209373987488173	0.252204828807897	0.0206913487299535	0.0311679809982844	0.433398356260182	0.293057133212768	-0.140993624836844	1.00779033735721	NPX
MAP7D3	2025.01503803301	99.9690702344282	-95.5820435225358	44.582885122148	0.0392762849696194	0.132803316317536	0.608151530909243	1.78620616714323e-06	1.06698165749756e-05	-0.0472006586259127	0.0221390434321477	-0.0905931837529222	-0.00380813349890317	NPX
MBNL3	2310.0791228803	199.50909798731	70.8206163420468	85.9316457978811	0.415598273671145	0.638607517165938	0.612684962647301	1.49018780162341e-06	9.17236284792341e-06	0.0306572253913732	0.0372926817333998	-0.0424364308060905	0.103750881588837	NPX
MBTPS2	1684.71144607746	88.2605963970311	-8.9403406549786	36.7761291882317	0.809387305604796	0.883643021715328	0.617243688008849	1.23896034156029e-06	8.04197894430954e-06	-0.00530674892474587	0.0218311045202171	-0.0480957137843715	0.0374822159348797	NPX
MCTS1	3441.81611298883	86.9418762211734	-37.7468856056828	52.9040363751647	0.480407346793253	0.686644762200421	0.234912019351699	0.0275788411061961	0.0403510093234098	-0.0109671418711861	0.01537346173384	-0.0410991268695125	0.0191648431271403	NPX
MECP2	3410.51383911835	235.463811898095	47.7418590335583	127.719727726853	0.710872724293762	0.835652251003611	0.326241776843239	0.00526959802102406	0.00990129733423994	0.0139984358034155	0.0374612914722945	-0.0594256954822817	0.0874225670891128	NPX
MED12	3213.27928678181	115.835524994644	70.2501688459931	68.5309524573856	0.312560560775325	0.54967546894971	0.22345340618104	0.0331507308710199	0.0465937437832838	0.0218624534552521	0.0213419754761583	-0.0199678184780181	0.0636927253885223	NPX
MED14	5220.88876575479	276.453912073074	199.626997379425	147.149540831086	0.183839899354161	0.384228479948046	0.385450246107935	0.00148034003482875	0.00328249312070723	0.0382362096447701	0.0282573961769188	-0.0171482868619908	0.0936207061515309	NPX
MID1IP1	5089.47471000291	311.736126347476	169.232778585952	207.590558837041	0.42061838931978	0.640336075542413	0.00954928219482254	0.425550563873361	0.445517745755982	0.0332515216655543	0.0408390269828077	-0.0467929712207488	0.113296014551857	NPX
MMGT1	2512.23187218938	126.146046963891	-207.382253883224	60.4918066354985	0.00160775615643576	0.0112542930950503	0.503915822819212	6.56485208809714e-05	0.000241613628396977	-0.0825490099775274	0.0244330730744083	-0.130437833203368	-0.0346601867516872	NPX
MORF4L2	9958.40790086339	277.534206502292	127.297427584873	162.948660455026	0.440083892099865	0.654210531675672	0.22260606517804	0.0335982133993824	0.0468537585296075	0.0127829095626658	0.0163668005417675	-0.0192960194991985	0.0448618386245301	NPX
MOSPD1	624.684448857411	24.5567670900879	-40.1154385119106	15.8647497415817	0.0162610118657592	0.0707948931228783	0.211068199551993	0.0402188488260234	0.0539779286875578	-0.0642171236778574	0.0255215776876418	-0.114239415945635	-0.0141948314100795	NPX
MOSPD2	1437.09832981855	55.576319232289	-16.5865122219057	32.0882672400829	0.608570445840881	0.783747807201465	0.25328226010278	0.0203163362271927	0.0308635405664162	-0.0115416682893229	0.022332972734564	-0.0553142948490683	0.0322309582704225	NPX
MPP1	1140.39783024223	69.7544434936805	177.137698886215	47.7774151154962	0.000742198065022028	0.00630868355268724	0.25548705434007	0.019567181106759	0.0299029124070596	0.155329740366649	0.0429592047653998	0.0711296990264649	0.239529781706832	NPX
MSL3	5020.45618173368	564.180854240537	922.213292796989	377.587677740561	0.0199422634270264	0.0799931240836902	0.108896110091695	0.159718714764711	0.18512851029546	0.183691134712489	0.0779912436183239	0.0308282972205743	0.336553972204404	NPX
MSN	57403.5731672821	2270.37174746952	341.980537155972	1369.93651824011	0.804373721946287	0.882273777341229	0.166503239976648	0.0768984213526633	0.0953220014684056	0.00595747822455917	0.0238661674196839	-0.0408202099180213	0.0527351663671397	NPX
MTM1	651.752594778296	44.5421951749554	-11.6113148117483	24.6443893329472	0.640539593000882	0.806911934354964	0.295201382699605	0.00961606232751876	0.0161930860892651	-0.0178155252541772	0.0378320886608184	-0.0919664190293813	0.0563353685210269	NPX
MTMR1	3478.19634495862	92.9480094636307	64.7584932999114	56.6802963420875	0.261219084172423	0.501372113169651	0.262453922791062	0.0173546748385365	0.0272934754068614	0.01861841221062	0.0163034811070685	-0.0133364107592343	0.0505732351804742	NPX
MTMR8	149.461666490744	5.95305806951629	-1.67793068908238	3.73238739711425	0.655880988255216	0.806911934354964	0.103412446969887	0.170168845272422	0.195968637942757	-0.0112264952511171	0.0249762081620066	-0.06017986324865	0.0377268727464159	NPX
NAA10	2815.09377835583	162.652196326692	196.454340962645	98.6853487965984	0.0545989482237409	0.168032969964444	0.157323769836383	0.0870913227650447	0.106843993907632	0.0697860733710211	0.0352869224072436	0.000623705452823531	0.138948441289219	NPX
NDUFA1	3304.30877748589	157.044857971109	33.4063877291398	72.3535303211067	0.647229541386333	0.806911934354964	0.519780700456526	4.03080242441813e-05	0.000159888496168586	0.0101099473380806	0.0219019932436935	-0.0328179594195587	0.0530378540957199	NPX
NDUFB11	3772.793799006	179.233866937954	-55.5482495221087	61.6875600403529	0.374200520239559	0.601660380751294	0.739808569670518	2.66711659828972e-09	4.76080312794714e-08	-0.0147233727792767	0.0163655854918326	-0.0467999203432685	0.0173531747847152	NPX
NGFRAP1	265.082248917537	43.9312160084018	-80.0230609766654	28.0615446216996	0.00734404053294573	0.0369270770459384	0.276030228086309	0.0136593897187452	0.0218672741237311	-0.301880119485328	0.117086512713966	-0.531369684404702	-0.0723905545659541	NPX
NKAP	2554.28290117897	78.01720487967	72.6333719964341	32.5575212353881	0.0323891021153123	0.117988871991495	0.613233692450309	1.45762495523738e-06	9.12933524596046e-06	0.0284359152084951	0.0127758042701432	0.00339533883901439	0.0534764915779758	NPX
NKRF	2646.80909653603	79.2249252740139	-79.761304446707	31.7546712591766	0.0169251047018027	0.0721105054836608	0.663821007409214	1.61091754257228e-07	1.47460913512385e-06	-0.030134891311615	0.012031201246102	-0.053716045753975	-0.00655373686925497	NPX
NONO	29163.0658779073	664.094741032642	-36.2797863127605	438.654004888563	0.934569478821345	0.958517733802151	0.0291785154553686	0.360790135582345	0.381071237878394	-0.00124403197059759	0.0150414495070254	-0.0307252730043674	0.0282372090631722	NPX
NSDHL	2045.72604076751	71.3520682498348	-71.4231313605875	45.0805444512111	0.122373785302483	0.281854460341847	0.228549448548969	0.0305647743081412	0.0438217848514314	-0.034913341247683	0.0220700724018098	-0.0781706831552302	0.00834400065986417	NPX
NXT2	1671.32007182146	106.514186606738	-72.7861379833091	37.7448622613066	0.0621931767072253	0.185274996020616	0.7152726013036	1.13888568966851e-08	1.61055620815545e-07	-0.0435500890646185	0.0227537706620461	-0.0881474795622289	0.00104730143299181	NPX
OCRL	753.560719379425	32.2959442094795	-28.812996743055	22.1144171427416	0.201362575822797	0.407721753722687	-0.0261983447343428	0.553805004712087	0.566499675307207	-0.0382357997200056	0.0293922796769616	-0.0958446678868503	0.0193730684468392	NPX
OFD1	2495.72789401554	135.834589531389	141.068841612797	80.212076294294	0.0876274493016473	0.236992419702183	0.22868977063969	0.0304960688730376	0.0438217848514314	0.0565241274704119	0.0322866550989635	-0.0067577165235566	0.11980597146438	NPX
OGT	8192.33633557277	356.465334211578	168.85252708166	189.705066824389	0.379678437016467	0.601660380751294	0.374268115820018	0.00190616243934999	0.0040993975352286	0.0206110345285104	0.0231737662669461	-0.0248095473547039	0.0660316164117247	NPX
OTUD5	4227.60503518652	148.023568176664	33.1750805070387	81.5272198019803	0.68661696034814	0.825327457388169	0.301108801481325	0.00860353607326087	0.0147666460488179	0.0078472516308693	0.0192864502791265	-0.0299541909162187	0.0456486941779573	NPX
P2RY10	4435.78395944459	475.894384775042	1232.36730849792	285.465151581101	0.000129367001075273	0.00144325060574602	0.47366515147742	0.000158175467266548	0.000486798636328945	0.277824014822451	0.070922474089181	0.138815965607656	0.416832064037246	NPX
P2RY8	8296.47516615927	881.730925588013	4272.33048760297	546.797714080549	4.29249758947695e-09	8.06537704970142e-08	0.678793628724703	7.81901732939186e-08	7.9753976759797e-07	0.514957304401934	0.0856678107058345	0.347048395418499	0.68286621338537	PAR1
PBDC1	2196.02441596528	79.5009994844822	-38.7615659190175	32.5453653609544	0.24190169264626	0.469900603696018	0.687868314885002	4.95465247959959e-08	5.83647970727888e-07	-0.0176507900537069	0.014833898518413	-0.0467252311497963	0.0114236510423825	NPX
PDHA1	6961.58087994749	289.334743746242	-191.707188435842	104.837863256901	0.0762426284970938	0.209373987488173	0.755751795072115	9.58168623748781e-10	2.13791374173947e-08	-0.0275378813723254	0.0151029198660243	-0.057139604309733	0.00206384156508222	NPX
PDK3	2574.49933007863	113.926580671237	-106.272658014942	58.0064929435381	0.0757110673227056	0.209373987488173	0.42362824058527	0.000594260168762917	0.00145308822087919	-0.0412789612229946	0.0226051000807438	-0.0855849573812526	0.0030270349352633	NPX
PDZD11	1453.13737374851	38.8895922370408	-79.4469484937114	21.9636839668051	0.000955234886709242	0.00757819676789332	0.559662956045029	1.08098241411568e-05	5.07777265578025e-05	-0.0546727033031778	0.0151853210599481	-0.0844359325806761	-0.0249094740256795	NPX
PGK1	117628.730876038	5179.06905247618	-3518.87547283251	2797.05668074075	0.216940289927651	0.432668622928331	0.332373550120819	0.00465578595357385	0.00888831863864099	-0.0299151019196225	0.0238151370009619	-0.0765927704415078	0.0167625666022628	NPX
PGRMC1	2183.79576901191	93.9187949701621	-144.171599930415	49.2920788148399	0.00609724138896384	0.032488286206867	0.412499217578454	0.000781768869853999	0.00184828799031707	-0.0660188109054023	0.0227496182840593	-0.110608062742158	-0.0214295590686461	NPX
PHF6	5243.30707974027	302.820619148324	-267.79477371656	118.307674284902	0.0300992543491398	0.112805934517265	0.648959551884672	3.19033399794865e-07	2.53099830503926e-06	-0.0510736391449012	0.0227555474003943	-0.0956745120496739	-0.00647276624012843	NPX
PHF8	3491.9143292656	92.1785380312866	-43.7327669437079	52.5645485188973	0.411224609000582	0.638292110492207	0.269993631714291	0.0152078485145359	0.0241297863097303	-0.0125240091308041	0.0150568482602867	-0.0420354317209659	0.0169874134593578	NPX
PHKA2	1644.14355542089	43.1663788680001	34.5572870130015	26.0400454478629	0.193324958416919	0.396649483648506	0.237037994371162	0.0266383486198986	0.0391353516761474	0.0210184122299194	0.0158476712516674	-0.0100430234233486	0.0520798478831874	NPX
PIGA	1414.04490433627	58.2553058250747	-32.5640759374293	27.3588386301712	0.242189666890945	0.469900603696018	0.506455484346959	6.07952154854272e-05	0.000232215161251647	-0.0230290253425257	0.0193711749266167	-0.0609965281986944	0.014938477513643	NPX
PIM2	19451.7570003626	1960.90823135773	1766.65546173351	1291.88878558295	0.180441693244969	0.384228479948046	0.0698447420175765	0.24500206265439	0.269955976443263	0.0908224106285401	0.0670431307639134	-0.0405821256687302	0.22222694692581	NPX
PIN4	652.820142453812	56.7609906692416	142.912949107703	32.5418590323687	0.000104008729122717	0.00119777794505838	0.355405308493291	0.00287919083327241	0.00580718151117656	0.218916267764845	0.0533585596794558	0.114333490793112	0.323499044736578	NPX
PIR	1177.53261836294	77.6411866673144	44.9780018559514	50.2153602183459	0.376709836723315	0.601660380751294	0.0366998839404281	0.337398081943599	0.357421706984762	0.0381968203296838	0.0427188653607547	-0.0455321557773954	0.121925796436763	NPX
PJA1	800.036351591898	30.7909941327503	19.0187201667734	17.1873865979647	0.276256100778986	0.514470914634766	0.300387366416781	0.00872192975547541	0.0148982245105489	0.0237723200063726	0.0215027305678213	-0.0183730319065571	0.0659176719193022	NPX
PLCXD1	2632.82460105469	348.078348307	1208.19371916839	219.891920886338	3.91173896494003e-06	5.17218818697626e-05	0.535344810102836	2.4505062773564e-05	0.000104146516787647	0.458896395409099	0.103229192170718	0.256567178754491	0.661225612063707	PAR1
PLP2	3637.04045240728	332.769397321461	-403.199138513697	192.669654234433	0.0439126812176893	0.143266517025194	0.302281124413713	0.00841416676498895	0.0145113890584592	-0.110859129500973	0.0539365972876961	-0.216574860184858	-0.00514339881708881	NPX
PLS3	966.300942363193	229.190883420157	-218.436140571837	162.81422056073	0.188609181824615	0.391473708787138	-0.0678175902658416	0.707207879927079	0.707207879927079	-0.226053945510627	0.176817274655217	-0.572615803834852	0.120507912813598	NPX
PLXNA3	1048.24985732076	99.5560157589148	93.1390296394613	46.5007119512465	0.0532060952165775	0.166619087651914	0.520707324979998	3.91524739425412e-05	0.000158834468153264	0.0888519363861564	0.0451558277758648	0.00034651394546141	0.177357358826851	NPX
PNPLA4	594.570096800406	48.4550328880749	470.237389394542	27.9845194258802	4.87955180559964e-18	5.17621919053862e-16	0.892318910395585	1.29749302499591e-15	9.26410019847079e-14	0.790886376434095	0.0798097984344931	0.634459171502488	0.947313581365701	NPX
POLA1	4023.20936638538	331.008043292713	-78.7092613228221	160.011912929649	0.625953708946553	0.797250678391332	0.46458004693366	0.0002034949524222	0.000595472934546929	-0.0195637994831817	0.03980476378919	-0.0975811365099941	0.0584535375436306	NPX
PORCN	505.484304088918	17.8130191277614	-3.33123846605823	11.435145794359	0.772579725707065	0.867588135833437	0.0651200444566384	0.257061560172233	0.28150606436039	-0.00659019170152559	0.0226233500126904	-0.0509319577263988	0.0377515743233477	NPX
PPP1R3F	228.726644878286	11.5665504533713	4.83509070176984	6.85776177785316	0.485579127337365	0.690644416173065	0.201463059050844	0.0465369934786418	0.060856068395147	0.0211391668178527	0.0300013985620474	-0.0376635743637602	0.0799419079994657	NPX
PPP2R3B	766.20227810766	121.943100610613	475.048485390423	57.5482582557345	1.24100580620002e-09	2.4613281822967e-08	0.735008147628713	3.5830430662012e-09	5.78746185423111e-08	0.620004010642831	0.124008408616682	0.376947529754134	0.863060491531528	PAR1
PQBP1	2822.51257816811	158.522258631781	-31.5080019441894	68.0892231430384	0.646494713968266	0.806911934354964	0.608052445969273	1.79324648318917e-06	1.06698165749756e-05	-0.0111631041745929	0.0241317665852609	-0.0584613666817043	0.0361351583325185	NPX
PRAF2	408.773398277844	30.3170475577595	-4.87906909256463	12.7269550859125	0.703835848398079	0.832466545143443	0.594816362737466	3.00301860493132e-06	1.62436006357649e-05	-0.0119358772197997	0.0311470815381733	-0.0729841570346193	0.0491124025950199	NPX
PRDX4	3399.63781362397	149.102960116854	136.619723054361	95.7274565944174	0.162649882208259	0.356233177597231	0.0614940346642006	0.266572011899531	0.291028159780222	0.0401865523753327	0.0282132412715669	-0.0151114005169385	0.0954845052676038	NPX
PRICKLE3	1091.13886519657	40.1744042829947	-42.4204521350002	19.7523923209559	0.0389594139089186	0.132803316317536	0.504170025780848	6.51471807185302e-05	0.000241613628396977	-0.0388772258857794	0.0181590511750064	-0.074468966188792	-0.00328548558276692	NPX
