gene	intercept	intercept_err	x_coeff	x_coeff_err	x_pval	x_adj_pval	adj.r.sq	reg_pval	reg_adj_pval	deltaEx	deltaEx_err	deltaEx_95_CI_lo	deltaEx_95_CI_hi	region
CCDC22	680.352838414449	41.4439699842365	61.1946256489618	52.7632270398005	0.253182831169242	0.632941515214274	0.077197247683731	0.16556017105423	0.225711790295386	0.0899454256582141	0.0777460459575081	-0.0624368244185018	0.24232767573493	NPX
CD99	30324.5148957012	2630.07473555448	13345.8370439936	3340.41092559916	0.000277758838609283	0.00405322157081695	0.302778318127781	0.00216830704985124	0.00554748686780122	0.440100594845312	0.116581308690298	0.211601229812328	0.668599959878296	PAR1
CD99L2	6233.99476131276	384.362654552797	312.619964351288	514.633758785811	0.547065939228919	0.870136976454189	-0.0715276440089048	0.804906444906409	0.841201960989721	0.0501476142218406	0.0826106867796141	-0.111769331866203	0.212064560309884	NPX
CDK16	7674.90086119345	402.494412824345	1397.83734150318	361.015847532652	0.000400782012558605	0.0056395754624318	0.633808679106992	2.04943059096246e-08	2.18236662929516e-07	0.182130996449876	0.0479984547087197	0.0880540252207858	0.276207967678967	NPX
CDKL5	1494.59463570535	80.6772835300125	-54.9844136530746	85.1353429318435	0.522160614942411	0.857213676197125	0.336423352935859	0.000937067298461242	0.00277597380145661	-0.0367888471827182	0.0569967678482651	-0.148502512165318	0.0749248177998813	NPX
CDR1	210.979956598606	21.7845927237238	-57.7315886749144	20.1607428236374	0.00670934071047431	0.0550725049984766	0.502018324896313	5.86627530047443e-06	3.72792333610795e-05	-0.273635418291179	0.0996471263694583	-0.468943785975317	-0.0783270506070404	NPX
CENPI	1015.78683820094	149.635015090055	33.0278214417217	206.350513660522	0.873662392458705	0.9437442155259	-0.145950427116844	0.999582560975097	0.999582560975097	0.0325145199756843	0.203199977416991	-0.365757435761617	0.430786475712986	NPX
CETN2	3741.72151296277	170.307150321036	-57.8274051884416	149.308925214749	0.700639430377686	0.916363312601666	0.571655924236134	3.74273852147627e-07	3.27697550547034e-06	-0.0154547592566964	0.0399100045725922	-0.0936783682189772	0.0627688497055843	NPX
CHIC1	730.089853584832	37.8367298682978	-33.86111291788	39.8459318068101	0.400622585215338	0.772689200450407	0.37205713914362	0.000361910212707727	0.00128461823249409	-0.0463793774856859	0.0546296530456784	-0.153453497455216	0.0606947424838438	NPX
CHM	2852.5901692952	84.9631007648752	246.054458985091	94.8059663261464	0.0132500932249567	0.091153169610786	0.382201816912208	0.000272597573497835	0.00103272542267449	0.0862565052749534	0.0333341961379514	0.0209214808445687	0.151591529705338	NPX
CHST7	347.979375863815	54.2439300348221	20.9559744113436	55.6754872063671	0.708663288521169	0.916363312601666	0.366066768180162	0.000426693468133816	0.00147471251267301	0.0602218863095638	0.160271677452337	-0.253910601497017	0.374354374116144	NPX
CLCN5	650.630465509346	40.3937930849762	-59.3307137130061	49.0925065979334	0.234112873849041	0.618149942846565	0.152778343396956	0.0491457526319876	0.0790343940285841	-0.0911895720507939	0.0756658419226885	-0.239494622219263	0.0571154781176755	NPX
CMC4	630.364222618041	25.746518712027	6.45121727757826	29.3955892712157	0.827434725562406	0.942768333854891	0.214492854534607	0.015287924191694	0.0296721287267361	0.0102341107666056	0.0466345790659626	-0.0811696642026811	0.101637885735892	NPX
COX7B	2263.82148276035	112.420722465812	21.0109867564892	78.6703474012891	0.790817652421772	0.93628613327922	0.716549609402085	1.67303310955326e-10	2.86597845723471e-09	0.00928120300849421	0.0347541831214756	-0.0588369959095979	0.0773994019265863	NPX
CSTF2	1275.91625580581	92.7073560134209	-22.910262535931	120.448946818358	0.850133346569513	0.942768333854891	-0.0173899573403993	0.524276902597814	0.586832669385054	-0.0179559296557923	0.0944109370207986	-0.203001366216558	0.167089506904973	NPX
CTPS2	1193.95050394918	74.0843703188251	135.697865294182	82.7866232665678	0.109229964679903	0.421927510626294	0.303085148509285	0.00215231443498355	0.00554748686780122	0.113654514860825	0.069696114895254	-0.0229498703338732	0.250258900055522	NPX
CUL4B	9523.18806971168	592.890329007696	478.429654515355	768.36984695276	0.537134999682213	0.868207497988808	-0.0114994076539816	0.494705909882101	0.563335631484242	0.0502383919138373	0.0807446990394994	-0.108021218203582	0.208498002031256	NPX
CXorf23	646.592631300246	44.0530442548485	42.5463839635229	57.4037502232507	0.463025433402367	0.807221330798816	0.000437126014203315	0.43711378795627	0.505052294588769	0.0658009106567848	0.0888919696464095	-0.108427349850178	0.240029171163747	NPX
CXorf38	1267.20964182874	47.7995276844844	249.495208903739	50.4239799781673	1.47580681098417e-05	0.00032303771307098	0.411963020509397	0.000114705345513628	0.000485955979917951	0.196885503920003	0.0404784569625344	0.117547728273436	0.276223279566571	NPX
CXorf40A	563.131555915312	16.8143494630476	-18.8331700082458	19.7592423299308	0.346393501253456	0.721229982045616	0.268452493173704	0.00482833091900823	0.0109963143473367	-0.0334436417395123	0.035102352708906	-0.102244253048968	0.0353569695699434	NPX
CXorf40B	1048.26314903849	42.4062968537227	52.1205395253649	49.3029807825517	0.296948606724055	0.667495347886367	0.189028215673522	0.0252290960427913	0.0443761778609811	0.0497208545136514	0.0470760090196931	-0.042548123164947	0.14198983219225	NPX
CXorf56	961.148859815306	31.7054307564533	4.15928042819256	30.1190218093486	0.890876049520196	0.94627890080524	0.552537849548319	8.34831853858896e-07	6.99837766851926e-06	0.00432740504836244	0.0313368049093003	-0.0570927325738662	0.065747542670591	NPX
CXorf57	229.612721882486	23.7099729786486	-36.2914698067303	29.50808847315	0.22610901767314	0.618149942846565	0.136909952175108	0.0646920859432135	0.101896704320293	-0.15805513522593	0.129544646953722	-0.411962643255225	0.0958523728033645	NPX
DDX26B	252.539603404435	15.6140235547789	-41.8898312723643	19.092145684675	0.034252800976788	0.183661384632697	0.208515606686239	0.017237346275018	0.0327373192380032	-0.165874305287789	0.0762930519412155	-0.315408687092571	-0.0163399234830064	NPX
DDX3X	22095.8626667422	717.066506669521	3548.14301295573	643.913573827336	2.47766930610024e-06	6.97286933288209e-05	0.747580107488666	1.86255172319086e-11	4.5865336183575e-10	0.160579519635422	0.0296040906258312	0.102555502008793	0.218603537262052	NPX
DHRSX	1069.18385332649	53.6139597745726	637.349178238244	70.7923843850816	4.58966177066657e-11	3.01387789607105e-09	0.736107810642677	4.32602175103197e-11	9.46918094392554e-10	0.596108121400542	0.072646339843906	0.453721295306487	0.738494947494598	PAR1
DIAPH2	2158.15183304532	83.4015711474146	-28.7023439774897	87.8230202705382	0.745551442324927	0.917960213362566	0.332671986020916	0.00103180889766956	0.00298921107118976	-0.0132995017023378	0.0406968699820128	-0.0930653668670829	0.0664663634624073	NPX
DKC1	4582.53739692987	248.253571233494	-219.821489798008	339.916420770702	0.521618822571858	0.857213676197125	-0.105103558991757	0.939758356014832	0.956756569172723	-0.0479693826274675	0.0742219710822129	-0.193444445948605	0.0975056806936698	NPX
DLG3	645.12872906679	30.9883005363671	15.2041787625592	40.8925182274632	0.712048137359685	0.916363312601666	-0.00255123291195458	0.45121026765295	0.517130142487799	0.0235676665408356	0.0633967105710147	-0.100689886178353	0.147825219260024	NPX
DMD	500.166421580348	53.468507943788	-73.7088952831535	69.0021776149406	0.291992906854713	0.665001186709577	0.0646268168198255	0.197846726324045	0.259838700572246	-0.147368739889134	0.138855019929285	-0.419524578950532	0.124787099172263	NPX
DNASE1L1	963.203258039112	162.990692499858	26.3488621080085	196.923080736654	0.894246591195847	0.94627890080524	0.130561041059129	0.072001604436221	0.110814969327621	0.0273554536782294	0.204498426315055	-0.373461461899279	0.428172369255738	NPX
DOCK11	2090.89572736852	127.709072909031	178.215774059842	158.580485592885	0.267959878799554	0.636001158114604	0.0852572479265078	0.147143991443826	0.207052616531669	0.0852341758257521	0.0760217887010104	-0.0637685300282283	0.234236881679733	NPX
DYNLT3	3038.07865553113	192.875735761123	-48.8993447129564	201.724208653558	0.809735152238257	0.941108112040924	0.350654202299926	0.000646028815169175	0.00208635535390701	-0.0160954834477146	0.066406475230999	-0.146252174900473	0.114061208005043	NPX
EBP	967.079509557688	97.6739581333983	26.6665473000995	121.476009543493	0.827389079011107	0.942768333854891	0.0736941019706481	0.174111180303661	0.235738161648256	0.0275743070104918	0.125642061156008	-0.218684132855285	0.273832746876268	NPX
EDA2R	1319.72490351138	95.3824020176215	-96.4248593880179	118.908381010317	0.422334462643182	0.781219616344666	0.068254875656498	0.188067473849999	0.248652968781542	-0.0730643629831193	0.0902554986282051	-0.249965140294401	0.103836414328163	NPX
EFNB1	1042.91492256489	79.6917623441509	337.567491300788	108.588866257029	0.00350166726119952	0.0306590422425024	0.257561110519613	0.00615550139192654	0.0133256458704344	0.323676921287684	0.107017788060166	0.113922056689758	0.53343178588561	NPX
EIF1AX	10423.2214378058	938.348556678041	4224.15539266523	1206.45794653792	0.00117630833327138	0.0140444085851189	0.348079814685005	0.000691525308284143	0.00219726589890284	0.405263902131439	0.121360890799127	0.167396556165151	0.643131248097728	NPX
EIF2S3	12070.3124018277	1105.94855367022	1864.61854673794	833.533003148791	0.0310743869210989	0.174904406384471	0.700231899408526	4.81005531353428e-10	7.0191177538241e-09	0.154479725516931	0.0704921125822939	0.0163151848556345	0.292644266178227	NPX
ELF4	3269.50504412947	116.817066261229	83.2657605508914	103.880109376589	0.427666572488346	0.78126632449654	0.546849663553066	1.05223489452034e-06	8.46082751920438e-06	0.0254673901483646	0.0317854538140132	-0.0368320993271012	0.0877668796238304	NPX
ELK1	3041.41155213814	95.8599371808052	251.554910102131	112.900491606426	0.0317106236647254	0.17597162991411	0.405596337518874	0.000138652459566488	0.00056318627906388	0.082709921294698	0.0372125060026268	0.0097734095295494	0.155646433059847	NPX
EMD	3684.06318320939	138.409344092617	255.747374216707	170.092943083335	0.140746532582731	0.479336742747532	0.148286837521191	0.0531777392653162	0.0848339302888047	0.0694199207500864	0.0462435364253409	-0.0212174106435818	0.160057252143755	NPX
ENOX2	1375.20265751356	48.2642023022847	-31.441399487278	62.1250595385698	0.615636529372573	0.880534333875316	0.00557550253996442	0.413421691808038	0.486233273350349	-0.0228631026238168	0.0451823288549746	-0.111420467179567	0.0656942619319335	NPX
ERCC6L	1076.08218208684	164.388541308018	-16.8342126316331	225.461550676272	0.940862488346232	0.965364115646915	-0.131411594208695	0.991957249896793	0.994481314145894	-0.0156439841787796	0.209534383852343	-0.426331376529373	0.395043408171813	NPX
F8	576.407360679833	38.5644613563039	-101.783349070514	50.6229038093966	0.0513163675000407	0.240698199940667	0.0720078600420789	0.178348572879222	0.238220549950969	-0.176582320098181	0.0886159366541764	-0.350269555940366	-0.00289508425599513	NPX
F8A1	1164.3083276323	120.84570322743	-34.7474353644845	131.145395462466	0.792440647928739	0.93628613327922	0.29575082781483	0.00256583328252252	0.00639834375515109	-0.0298438433702057	0.112680612498248	-0.250697843866773	0.191010157126361	NPX
F8A3	312.133054474482	71.926082010956	54.0529832447274	93.2230864830215	0.565368187746884	0.870136976454189	-0.0118332748361785	0.496363420871671	0.563594201220284	0.173172890438448	0.301318656189853	-0.417411675693664	0.763757456570559	NPX
FAM104B	392.326225976255	13.5986243959105	-9.05275407478055	16.6147749272809	0.588951066126548	0.874662531045827	0.116571903654932	0.0906168076999782	0.133836317298442	-0.0230745575375541	0.04235693809646	-0.106094156206616	0.0599450411315075	NPX
FAM120C	924.431982976963	34.1299508382071	-1.77238692356335	28.8199293451204	0.951276176904948	0.968415908060774	0.581849411802637	2.40108429298527e-07	2.25244574151476e-06	-0.00191727131492758	0.0311759049483392	-0.0630220450136724	0.0591875023838172	NPX
FAM122B	1576.42892687147	113.554420354917	-33.3954792527982	154.835268484821	0.83035819989548	0.942768333854891	-0.120514351925016	0.97684831192389	0.991954213654671	-0.0211842593621228	0.0982308504434289	-0.213716726231243	0.171348207506998	NPX
FAM122C	62.2285469010592	3.42773548957667	2.97181405662116	4.55659630193679	0.518097621317556	0.857213676197125	-0.0513197961711021	0.702267166154357	0.739821560066355	0.0477564430573355	0.0732708056286254	-0.0958543359747704	0.191367222089441	NPX
FAM127A	6735.08821078497	438.515376531196	829.398920543559	549.351114452719	0.139159868554389	0.479336742747532	0.0749349059595835	0.171043730450555	0.232383551025926	0.123145962545143	0.081958675805072	-0.0374930420327982	0.283784967123084	NPX
FAM127B	1886.45566857096	59.4562090248945	13.9852925584001	61.8592692612839	0.822318034956055	0.942768333854891	0.347711691819858	0.000698268055008307	0.00220094090938618	0.00741352833856643	0.0327920982556445	-0.0568589842424967	0.0716860409196296	NPX
FAM127C	1759.60988703794	73.5259558816928	-25.8538381802426	95.4357783476485	0.787894319983321	0.93628613327922	-0.0133594220208504	0.503969439901841	0.568951172840474	-0.014692937548654	0.0542403707236488	-0.121004064167006	0.0916181890696976	NPX
FAM156A	943.828753911049	76.5256814773932	12.6890398255076	67.4902815542624	0.851841438711526	0.942768333854891	0.539169639166785	1.43098705360134e-06	1.02510708930714e-05	0.0134442183213073	0.071515222006584	-0.126725616811597	0.153614053454212	NPX
FAM156B	407.779580260708	38.7206985671227	-2.28287268564173	43.0015838230792	0.957932715095443	0.970245474929575	0.259732052868459	0.00586710063953771	0.0129141768266919	-0.00559830064119986	0.105454349035778	-0.212288824751324	0.201092223468924	NPX
FAM199X	2325.45179743316	106.509946474187	-193.877470113529	123.657844330245	0.124994147774206	0.460258824514365	0.187825797760223	0.0258157537196616	0.0450062255112684	-0.0833719582265826	0.0533127676307306	-0.187864982782814	0.0211210663296493	NPX
FAM3A	1469.14356142795	89.1253920368316	-61.2872215372257	104.321577532326	0.560265185146386	0.870136976454189	0.185760780838966	0.0268515314366441	0.0466057417887127	-0.0417162918221938	0.0710535123667409	-0.180981176061006	0.0975485924166184	NPX
FAM50A	3491.39024390433	144.518893496194	48.4092213632888	138.464858478556	0.728509479823938	0.916363312601666	0.463070363296561	2.27820142411037e-05	0.000118106758039406	0.0138653138095368	0.0396630989607536	-0.0638743601535402	0.0916049877726138	NPX
FAM58A	1058.59534835199	67.2521005411039	16.2947717684988	77.9439232747378	0.835491396575197	0.942768333854891	0.193523850896519	0.0231390792572525	0.0410666541772859	0.0153928238905133	0.0736360664278212	-0.128933866308016	0.159719514089043	NPX
FANCB	363.59037941547	43.7235966214389	-31.4554252131727	58.2780836508065	0.592440172094787	0.874662531045827	-0.0336251214827059	0.608595286518452	0.662393764884724	-0.0865133595221699	0.160622281611111	-0.401333031479947	0.228306312435607	NPX
FGD1	1925.53732530045	74.3067217925137	176.594014094045	77.5418941802086	0.0283258635183703	0.163803197334453	0.413439912372616	0.00010973075946086	0.000480376880306432	0.0917115507311657	0.0404254835713766	0.0124776029312675	0.170945498531064	NPX
FGF13	359.337576922188	83.4675257773492	-31.5165545854935	108.357008298592	0.772700786043268	0.930047990814783	-0.0138526199640663	0.506437536943204	0.570103970158921	-0.0877073721469384	0.302233975880689	-0.680085964873088	0.504671220579211	NPX
FHL1	4566.74884176749	2081.46546100076	9277.41407436455	2675.32685061729	0.00129388796144473	0.0145654816231207	0.268556552215743	0.00481701841709879	0.0109963143473367	2.03151397105821	1.0956983782212	-0.116054850255349	4.17908279237176	NPX
FLNA	225144.594092534	16505.057896529	8288.61793358048	20214.3638807654	0.684023278358087	0.916363312601666	0.0968667569749863	0.123542078682636	0.179614682660364	0.0368146433494817	0.0898244717204293	-0.13924132122256	0.212870607921523	NPX
FMR1	2601.04377810897	89.8038145063725	-129.601023887947	92.2463728143141	0.167953316938317	0.537996803851194	0.372285633418026	0.000359630113567845	0.00128461823249409	-0.0498265446274691	0.0355068358837009	-0.119419942959523	0.0197668537045847	NPX
FOXO4	470.839593760976	51.2853006417565	23.3981253277011	69.119764066441	0.736790364545576	0.916363312601666	-0.0773113215235577	0.832177830160757	0.862837013377205	0.0496944726776298	0.146900845130386	-0.238231183777926	0.337620129133186	NPX
FTSJ1	3454.85859446729	167.506467408409	-90.0876742891721	207.136379390942	0.666018052402699	0.913299068872786	0.0904018491945101	0.136272663098361	0.193134637628612	-0.0260756473313962	0.0599684243065374	-0.143613758972209	0.091462464309417	NPX
FTX	131.962603111658	12.6502060563998	-2.98811635270312	14.9547662674584	0.842667160539828	0.942768333854891	0.159775312841918	0.0433931399919398	0.070648335358778	-0.0226436602661951	0.113346576970492	-0.244802951128359	0.199515630595968	NPX
FUNDC1	694.008519371396	21.6737250404131	-7.80266516160424	16.9794147665348	0.648400192782355	0.905920836724283	0.637961864493167	1.65683335442233e-08	1.81331206011777e-07	-0.0112428953590823	0.0244682345001385	-0.0592006349793538	0.0367148442611892	NPX
FUNDC2	2453.17734801115	66.4782976625278	-12.7436224819038	73.7385237782259	0.863685325379864	0.9437442155259	0.292562969482402	0.00276732510300184	0.00685739679611777	-0.0051947416244632	0.0300587042712267	-0.0641098019960676	0.0537203187471412	NPX
