gene	intercept	intercept_err	x_coeff	x_coeff_err	x_pval	x_adj_pval	y_coeff	y_coeff_err	y_pval	y_adj_pval	adj.r.sq	reg_pval	reg_adj_pval	deltaEx	deltaEx_err	deltaEx_95_CI_lo	deltaEx_95_CI_hi	deltaEy	deltaEy_err	deltaEy_95_CI_lo	deltaEy_95_CI_hi	region
CUL4B	10869.826697551	851.539522814991	-146.01696144497	805.882642276171	0.856626754695787	0.940141897911254	-556.358005846952	806.69890093872	0.492174658001936	0.782705392196877	0.105378210293582	0.0193547817132201	0.0237563364330489	-0.013433237300634	0.0741468879292575	-0.158761137641979	0.131894663040711	-0.0511837052537644	0.0743227547172985	-0.19685630449967	0.0944888939921406	NPX
CXorf23	621.472003983641	27.7142628763958	28.9635996555293	27.8898585873406	0.301819672303007	0.558295544072229	7.33012675681736	27.9181075375908	0.793491227757263	0.932061550485365	-0.015081795611021	0.588700031533093	0.604030761520934	0.0466048341194331	0.044925194904566	-0.0414485478935164	0.134658216132382	0.0117947819207159	0.0449256297602325	-0.0762594524093397	0.0998490162507716	NPX
CXorf38	1200.67132918906	34.8004241063901	130.791381324649	29.729751358914	2.97316374168863e-05	0.000244047190463608	18.4578312944434	29.7598638911973	0.536676546924196	0.803994522768568	0.321322990936912	5.94525042997573e-07	1.34622337322439e-06	0.108931876813438	0.0249614241779602	0.0600074854246359	0.15785626820224	0.0153729258338416	0.0247900248864051	-0.0332155229435123	0.0639613746111956	NPX
CXorf40A	563.791303674112	13.7831152882734	-21.3398079000513	12.56865970361	0.092989688308021	0.250944775296988	-31.3152134062714	12.5813901891938	0.014648579431612	0.128256451023447	0.234465371019074	6.89671433623282e-05	0.000122401146327736	-0.0378505446270351	0.0223123029032063	-0.0815826583173195	0.00588156906324937	-0.0555439809060491	0.0223569621724232	-0.0993636267639986	-0.0117243350480996	NPX
CXorf40B	1057.85115928056	30.9104206516466	11.6072181150956	25.4934268325453	0.649988218473595	0.834186834132236	-2.52901434952301	25.5192484961456	0.921277506825248	0.977839854484359	0.31548271644483	8.39581176299143e-07	1.87951695148785e-06	0.0109724492082512	0.0241013895114507	-0.036266274234192	0.0582111726506945	-0.00239070905895966	0.0241237675711877	-0.0496732934984876	0.0448918753805683	NPX
CXorf56	917.671465011173	24.483082383904	-22.3592826145127	19.7227492082454	0.259939696167032	0.512081201449053	-29.8218532665442	19.7427258947329	0.134413012122121	0.433568306236191	0.390392184440941	7.38298969185446e-09	2.09273232992134e-08	-0.0243652368707362	0.0215019964566632	-0.066509149925796	0.0177786761843237	-0.0324973091172461	0.0215314000971387	-0.074698853307638	0.00970423507314582	NPX
CXorf57	238.083963210026	16.0874803494727	-46.3803272773568	14.8915133998616	0.00247118413040013	0.0135228687135785	-42.1062523424663	14.9065966466936	0.00582823758578428	0.0681401977773683	0.22845687712937	9.30835706356312e-05	0.000161563554319113	-0.194806599537502	0.0639174225282944	-0.320084747692959	-0.0695284513820447	-0.176854634704322	0.0637409038691409	-0.301786806287838	-0.0519224631208053	NPX
DDX26B	282.6459476555	12.7765071576981	-39.0308851441711	11.6189096197562	0.00114757264665909	0.0068506609512679	-24.6873225148492	11.6306781268923	0.0365330975377581	0.226862985345492	0.334643851915461	2.66668313207443e-07	6.21700091146345e-07	-0.138091083448836	0.0415788787747977	-0.21958568584744	-0.056596481050233	-0.0873436280251897	0.0413382618250268	-0.168366621202242	-0.00632063484813709	NPX
DDX3X	22698.3058262823	558.296305990334	3728.22148123061	337.380361586579	1.9294637391732e-18	5.84775933257108e-17	-3061.01305611928	337.722085838067	2.5365613450512e-14	1.66567528325029e-12	0.81239870097339	4.25446645856431e-31	1.28943060359564e-29	0.164251090357313	0.0154029366641217	0.134061334495634	0.194440846218991	-0.134856454906645	0.0152439867700651	-0.164734668975973	-0.104978240837318	NPX
DHRSX	504.462782487367	29.3560483645295	562.801718096371	29.4485437869003	1.95077232010255e-33	1.53720858824081e-31	555.63206584266	29.478371490966	5.29648788727933e-33	1.04340811379403e-30	0.894963189303611	2.54050263532291e-42	3.33652679439075e-40	1.11564566829162	0.0873079867851553	0.94452201419272	1.28676932239053	1.10143321793333	0.086734570816229	0.931433459133517	1.27143297673313	PAR1
DIAPH2	1779.38899518996	69.0060922255272	14.0920361768803	46.1598288043673	0.760851847851112	0.909070975464042	43.7847046476657	46.2065829570773	0.345877719841926	0.663534160534447	0.570453347779209	2.65521941889549e-15	1.77314652719461e-14	0.00791959274502308	0.0259432107908421	-0.0429291004050275	0.0587682858950736	0.0246065951661073	0.0259851959295857	-0.0263243888558807	0.0755375791880954	NPX
DKC1	4080.76793402756	170.897623810168	-60.4800901717707	170.310024762206	0.723332344780334	0.887828485493619	-82.2375531610365	170.482527587976	0.63070637603339	0.842367159854764	-0.00252465199488361	0.465209328879246	0.486368876441732	-0.0148207619618495	0.0417394128970995	-0.0966300112401645	0.0669884873164656	-0.0201524699494174	0.0417855937748862	-0.102052233748194	0.0617472938493594	NPX
DLG3	577.067577326281	20.4685140726809	42.7210367480237	20.3402005510347	0.0384976502873199	0.130759260458656	56.7907172911762	20.3608026387665	0.00644798371091774	0.0725858737743311	0.0998698056661466	0.0236697607438068	0.0286950330247997	0.0740312546165954	0.0353451956624509	0.00475467111819169	0.143307838114999	0.0984125941615085	0.0354554723498444	0.0289198683558134	0.167905319967204	NPX
DMD	459.614653038547	33.2344213479435	-89.2277847117638	31.9191431928576	0.00633518748872507	0.0297150460780676	-79.9976976923725	31.9514733061588	0.0140920122695983	0.12618756441413	0.109456520855604	0.0166379118898646	0.0207522647981669	-0.194136074909432	0.0708521904631231	-0.333006368217153	-0.0552657816017104	-0.174053845245145	0.0706480505488978	-0.312524024320985	-0.0355836661693058	NPX
DNASE1L1	1024.0603666718	151.199766116242	6.48605481044982	134.05791093616	0.961518624437525	0.98399568319061	17.990359624679	134.193694889486	0.893652386267925	0.977839854484359	0.213716376266907	0.00019128821028149	0.000312728443364759	0.00633366451972899	0.130911551465163	-0.250252976351991	0.262920305391449	0.0175676749244264	0.13106647357782	-0.239322613288101	0.274457963136954	NPX
DOCK11	2098.21384885421	83.6532976226752	-10.0616138910018	81.7688580101276	0.902342302107981	0.960872613596067	-77.3925796793752	81.8516796707219	0.346923951954558	0.663534160534447	0.0502864534442784	0.122237890337178	0.137604939408138	-0.00479532336348663	0.0389711668444632	-0.0811788103786345	0.0715881636516613	-0.0368849818247256	0.0390378782558227	-0.113399223206138	0.0396292595566868	NPX
DYNLT3	2994.04339072711	119.490628242915	-81.2261578452145	96.2033041943109	0.400730611793271	0.647081397731757	-150.985373501313	96.3007461496217	0.120424938089896	0.416205487784377	0.351932304512423	9.13364357705815e-08	2.24915973085057e-07	-0.0271292520665469	0.0321498029829883	-0.0901428659132038	0.0358843617801101	-0.0504285856273599	0.0322270158465698	-0.113593536686637	0.0127363654319169	NPX
EBP	908.793798181122	63.7081590950859	7.45525258822946	58.0622965000423	0.898118188482894	0.959276609057968	7.37461926779874	58.1211063688736	0.899315522968081	0.977839854484359	0.167228196079112	0.00160814838125961	0.00227917432451902	0.00820345891790915	0.0638919947418613	-0.117024850776139	0.133431768611957	0.00811473326794092	0.0639566485038649	-0.117240297799634	0.133469764335516	NPX
EDA2R	1369.93157272196	60.2314373966473	-94.8106273429984	56.796307818538	0.0985310520367026	0.264090030628985	-3.25734955168392	56.8538353986416	0.954438487910147	0.988230726963789	0.111807609463866	0.0152355127958502	0.0191171721068949	-0.0692082942176564	0.0415707439324586	-0.150686952325275	0.0122703638899625	-0.00237774617108195	0.0415013544545848	-0.0837204009020682	0.0789649085599043	NPX
EFNB1	1114.5683901817	64.0002975922952	129.978832574578	64.2063751216462	0.045894162960447	0.147010570783871	86.9729171982768	64.2714081762555	0.179376817721736	0.494227036240309	0.0669265326646786	0.0730443556471676	0.0839051782069505	0.116618086175393	0.0579943933326614	0.00294907524337711	0.23028709710741	0.078032822359244	0.0578386643665116	-0.0353309597991186	0.191396604517607	NPX
EIF1AX	8474.46239258633	607.619364062678	4787.39920892958	563.008384353534	3.71067723515955e-13	7.31003415326431e-12	-324.630628881604	563.578641667326	0.566041634367768	0.827475309831274	0.55070044936162	1.83902883968821e-14	1.08145875050322e-13	0.564920697874323	0.0778098233333216	0.412413444141013	0.717427951607634	-0.0383069289640838	0.0665598672379069	-0.168764268750381	0.0921504108222136	NPX
EIF2S3	9704.49945460669	647.532790627002	3067.71069873467	372.733533325705	1.36422897770305e-12	2.55955341530954e-11	603.476344310536	373.111065933356	0.10928795050999	0.406221250008831	0.753514420219313	7.55482025979252e-26	1.35299962834466e-24	0.316112202703916	0.0438189051692488	0.230227148572189	0.401997256835644	0.0621852108017862	0.0386704772123484	-0.0136089245344167	0.137979346137989	NPX
ELF4	2992.08504433856	76.7772508892882	88.3364648623279	51.8532569531836	0.0919092879830591	0.249739720450519	125.916578962028	51.9057778389168	0.0172670692813293	0.141733860350911	0.568066809442821	3.37154337167186e-15	2.17768539088314e-14	0.0295233803696431	0.0173466918747067	-0.00447613570478193	0.0635228964440682	0.0420832219325715	0.0173812718042107	0.00801592919631856	0.0761505146688245	NPX
ELK1	3077.69057603476	75.9139524261481	33.9008426102881	64.404448054461	0.599923028484081	0.803458972933274	3.30683238961836	64.4696817322613	0.959205853203196	0.988230726963789	0.309719613838543	1.17583452717164e-06	2.60268990845857e-06	0.0110150262909033	0.0209279895401263	-0.0300038332077443	0.0520338857895509	0.00107445251818616	0.0209474382617163	-0.0399825264747779	0.0421314315111502	NPX
EMD	3546.75522848364	88.9619840925463	177.620956453867	81.5050712226103	0.031923650919945	0.114344713295076	58.0088128195273	81.5876257000701	0.478922764745075	0.77652497658255	0.206266785152298	0.000273013090333006	0.000433738538674211	0.0500798462288604	0.0230144849380419	0.00497145575029823	0.0951882367074227	0.0163554598732003	0.0230071131495681	-0.0287384818999533	0.0614494016463538	NPX
ENOX2	1282.84518825107	33.1012297903413	-10.6695303399903	30.3899842738017	0.7263435619911	0.888755787032588	-54.7562086157859	30.4207655397291	0.0752173233955993	0.348388785552662	0.150443945428428	0.00328748460107019	0.00452891235252327	-0.00831708333765222	0.0236904901202685	-0.0547504439733784	0.038116277298074	-0.0426834111530138	0.0237390747958533	-0.0892119977528863	0.00384517544685862	NPX
ERCC6L	868.434784280897	105.467767596692	29.9900879627737	104.112287219835	0.773966781309429	0.909070975464042	15.7676107926803	104.217739989088	0.880081714657496	0.974960798860136	0.0211605800398279	0.271898231760895	0.291901643906792	0.0345334946338047	0.119958316773303	-0.20058480624187	0.269651795509479	0.0181563556389978	0.120026664979945	-0.217095907721694	0.25340861899969	NPX
F8	562.776622212837	24.7722098806333	-99.4119482397412	24.5981153542244	0.000111740986978992	0.000830678280560806	-50.1026477661535	24.6230301788985	0.0448144667264062	0.252241427002915	0.147915463227159	0.00365218988095307	0.00501380771113418	-0.176645482978404	0.0443947198723336	-0.263659133928178	-0.08963183202863	-0.0890275924560441	0.0439279065040429	-0.175126289203968	-0.00292889570812001	NPX
F8A1	1287.68308331751	80.9218357472493	-75.0282973748365	68.6103091971654	0.277073915051798	0.527377403528544	6.63613262106156	68.6798028880385	0.923239659563913	0.977839854484359	0.291439012860705	3.3407373345563e-06	7.03877277976033e-06	-0.0582661202487322	0.0534076514449754	-0.162945117080884	0.0464128765834195	0.00515354492657044	0.0533369350847141	-0.0993868478394692	0.10969393769261	NPX
F8A3	311.810050072108	48.2762040811563	27.7497224203573	48.4044119904601	0.567878670848069	0.7852505161637	17.8050023653597	48.453439626148	0.714133985684342	0.896310028851365	-0.0146285175516985	0.584104060972843	0.600879895622193	0.0889955997696035	0.155847159303699	-0.216464832465646	0.394456032004853	0.057102079811867	0.155645381568147	-0.247962868061702	0.362167027685436	NPX
FAM104B	364.72040883919	9.5903691626353	-4.12093119253858	8.8944638866003	0.644257658167489	0.834186834132236	-1.05871896973234	8.9034728698136	0.905611049054508	0.977839854484359	0.136035501254562	0.00593388703531143	0.00787189054516061	-0.0112988774213498	0.0243888845229856	-0.0591010910864016	0.0365033362437021	-0.00290282348909942	0.0244118951868101	-0.0507501380552473	0.0449444910770484	NPX
FAM120C	803.92042346532	22.2907313339754	17.7131261775503	15.0559895870706	0.242504018828594	0.492508161950856	27.6204085782023	15.0712394277782	0.0701602843322303	0.333050024420467	0.559186415557646	8.09983175878858e-15	4.90974417378877e-14	0.0220334322409641	0.0187381708138495	-0.014693382554181	0.0587602470361091	0.0343571425379938	0.0187713667805554	-0.00243473635189487	0.0711490214278824	NPX
FAM122B	1466.02163876422	76.6972256634588	48.6879164399611	77.7822521436768	0.532931019853579	0.773355904621056	91.41397037044	77.8610358694628	0.243466124725749	0.552727509643755	-0.0227376011768863	0.666704689172991	0.682289993595217	0.0332109125490143	0.0530851292033404	-0.0708359406895329	0.137257765787562	0.0623551303427536	0.0532105205275401	-0.0419374898912251	0.166647750576732	NPX
FAM122C	62.6332819933029	2.23283072985838	4.80231053703512	2.232775752604	0.0341696514933224	0.12035560040789	0.559265239525969	2.23503727612366	0.802982609727346	0.932061550485365	0.0333980258248523	0.19765318490607	0.216922994019475	0.0766734615239963	0.0357530282487448	0.00659752615645647	0.146749396891536	0.00892920220252499	0.0356859185383387	-0.0610151981326188	0.0788736025376688	NPX
FAM127A	7529.86314460318	281.633405146741	-62.0136022081943	241.570434599323	0.797988401816629	0.913975088127186	-383.679336103206	241.815115337576	0.116096130466841	0.415835230944867	0.279576482495479	6.45257318425557e-06	1.30375068440856e-05	-0.00823568782291094	0.0320831288441985	-0.0711186203575401	0.0546472447117182	-0.0509543571689211	0.0321706448172891	-0.114008821010808	0.0121001066729655	NPX
FAM127B	1936.31207966126	47.0018449405558	0.175021470331095	34.9837242526061	0.996019320908133	0.999929685137243	-55.5746027422921	35.0191584045178	0.116025143149831	0.415835230944867	0.477895538818268	1.11786842473883e-11	4.63621220365365e-11	9.03890814758091e-05	0.0180671932371016	-0.0353213096632433	0.0355020878261949	-0.0287012632550505	0.0180989069631598	-0.0641751209028436	0.00677259439274268	NPX
FAM127C	1888.49928317944	45.5938558486752	-100.169962530113	45.0771384080127	0.0287770622446497	0.106515441784538	-176.574983765706	45.1227959303096	0.000176664117234284	0.00409445071707695	0.139440971386219	0.00517100679136108	0.0069063616128687	-0.0530420971944816	0.0239036179405161	-0.0998931883578932	-0.0061910060310701	-0.0935001592737848	0.0239998641527561	-0.140539893013187	-0.0464604255343829	NPX
FAM156A	1170.55330759486	66.199492193471	-56.1106932601882	45.8502498704943	0.224228820522306	0.477546785328586	-2.05356655848054	45.8966904583336	0.964411094660086	0.989525966916859	0.562364294720486	5.93217527198738e-15	3.70996358279846e-14	-0.0479351883388198	0.0392634231609106	-0.124891497734205	0.029021121056565	-0.0017543554361484	0.0392095234774606	-0.0786050214519712	0.0750963105796744	NPX
FAM156B	494.578200255703	34.8306761473089	-10.248946049792	22.966096950268	0.656478299640322	0.837062945172449	-12.0193341889478	22.9893587437317	0.602383108124973	0.832969321968051	0.584643711358634	6.22754035434051e-16	4.30465070107046e-15	-0.0207225996707763	0.0464586515973078	-0.1117815568015	0.070336357459947	-0.0243021916104139	0.0465142553730632	-0.115470132141618	0.0668657489207899	NPX
FAM199X	2114.86813303233	65.874660926629	-9.82085741682176	60.0721336826202	0.870503603320736	0.950078724953934	73.7911577074815	60.1329792659891	0.222972957004712	0.542292253455905	0.193882373345064	0.000487177884537788	0.000755701127983812	-0.00464372093154597	0.0284050393549582	-0.0603175980672641	0.0510301562041722	0.0348916117061534	0.0284542046650693	-0.0208786294373824	0.0906618528496892	NPX
FAM3A	1484.95585503225	66.2356869544699	-30.7582247731081	54.2291499144386	0.571997203398431	0.7852505161637	16.7468991527487	54.2840772835841	0.758411187037782	0.922265455842241	0.328442198498571	3.88311417061949e-07	8.94705838142737e-07	-0.0207132250220597	0.0365307168155046	-0.0923134299804488	0.0508869799363293	0.0112777084221032	0.0365594818093537	-0.0603788759242299	0.0829342927684364	NPX
FAM50A	3400.77978034042	94.8589974678052	-19.4326178552668	75.1720732822728	0.796604783223414	0.913975088127186	-112.409068667677	75.2482132222336	0.138714249749676	0.437227315210978	0.378993285824623	1.58684675908559e-08	4.28231248684743e-08	-0.00571416531220424	0.0221049383801688	-0.0490398445373352	0.0376115139129267	-0.0330539099642683	0.0221459530829786	-0.0764599780069063	0.0103521580783697	NPX
FAM58A	994.101038874961	39.3871766017679	16.1413024038938	35.7027577342596	0.652282983450755	0.83441394636233	-9.62896189145198	35.7389201774599	0.788219317066551	0.929815601569525	0.170361347804394	0.00140273142335922	0.00200244993044758	0.0162370843331591	0.0359203780703312	-0.05416685668469	0.0866410253510083	-0.00968609981773002	0.035953041990213	-0.0801540621185474	0.0607818624830874	NPX
FANCB	307.158014925308	28.9140252345053	-8.751214833745	28.4772424108795	0.75932076807048	0.909070975464042	1.90650600012481	28.5060863077249	0.946825057205316	0.984298344429801	0.0257400167939459	0.24204960162784	0.261280939839367	-0.0284909213125142	0.0927508114967616	-0.210282511846167	0.153300669221138	0.00620692252028135	0.0928077727317472	-0.175696312033943	0.188110157074506	NPX
FGD1	1848.88737055527	48.2724763536382	132.736829404279	38.3732228955138	0.000830169822646795	0.00511073297066933	110.295274394475	38.4120901870464	0.00509525240180017	0.0647590143970731	0.424305398335628	6.82865886908494e-10	2.33955790819084e-09	0.0717928152456439	0.0208392363692208	0.0309479119619711	0.112637718529317	0.0596549449961087	0.0208340878239397	0.0188201328611868	0.100489757131031	NPX
FGF13	452.406568793275	82.2192285933396	-9.57970670295204	80.7055314444346	0.905777964501004	0.961931315399988	138.194468470066	80.7872760877626	0.0906005849959422	0.371839900920846	0.0455330701776109	0.140568962267536	0.15689566893317	-0.0211749947143881	0.178433102644597	-0.370903875897798	0.328553886469022	0.305465212051802	0.187002457741888	-0.0610596051222977	0.671990029225902	NPX
FHL1	7526.31019169234	1560.09581513164	3499.855746979	1516.30281566163	0.0232825449092295	0.0908249771706577	-16.2808813565382	1517.83864140523	0.991465509509124	0.994074216546203	0.108842256174845	0.0170233653134292	0.0211583783390887	0.465016144410603	0.223338733663195	0.0272722264307411	0.902760062390465	-0.00216319563529408	0.201671516922883	-0.397439368804145	0.393112977533556	NPX
FLNA	216544.191185009	12254.0226255869	-6403.64462665574	10423.996948278	0.540555356341161	0.780142162631566	-15761.2727292876	10434.5551578249	0.134422019672411	0.433568306236191	0.271481717678915	1.00253740257273e-05	1.97499868306828e-05	-0.0295719990991799	0.0481670449828672	-0.1239794072656	0.0648354090672398	-0.0727854792272939	0.048362437478082	-0.167575856684335	0.0220048982297469	NPX
FMR1	2365.4937148815	57.1355425841071	42.3806769328565	45.0127313715325	0.348955520760106	0.598595143135993	55.5320553368583	45.0583236575299	0.220991562646763	0.54081165020388	0.403301759537892	3.03966784319315e-09	9.21253177090847e-09	0.0179162077946927	0.0190338148959308	-0.0193900694013316	0.055222484990717	0.0234758836971335	0.0190566067193677	-0.0138750654728273	0.0608268328670942	NPX
FOXO4	538.855701134351	32.9623232144203	-8.29268091737077	32.1838208978591	0.79725281729006	0.913975088127186	-16.314632643267	32.2164190966831	0.613809020887632	0.837645154284765	0.0653907021870341	0.0767233334025614	0.0878749806994453	-0.0153894278188275	0.0597336509707174	-0.132467383721434	0.101688528083779	-0.0302764406295096	0.0598154065692703	-0.147514637505279	0.0869617562462602	NPX
FTSJ1	3259.76988336859	126.48388216674	-63.8550740912621	112.388169642472	0.571337479563371	0.7852505161637	-176.859531807877	112.502004849022	0.119446517117527	0.416205487784377	0.20798027363898	0.000251687302764821	0.000404754274650365	-0.0195888287750163	0.0344857095106595	-0.0871808194159088	0.0480031618658763	-0.0542552198884398	0.03457640006437	-0.122024964014605	0.0135145242377254	NPX
FTX	136.738535140789	7.76550726257708	-4.82856004338018	7.03544251508314	0.494276167643606	0.749018500198388	-0.0747827436770481	7.04256854137597	0.991551185539741	0.994074216546203	0.172793319075699	0.00126068834970444	0.00180622258103109	-0.0353123575472604	0.0514908584035016	-0.136234440018124	0.0656097249236027	-0.000546903209106709	0.0515039144940632	-0.101494575617471	0.100400769199257	NPX
FUNDC1	659.712560568773	17.3174786117599	16.1181361187911	10.8954624930272	0.142540225555366	0.334295065897815	-29.2882342158082	10.9064982384023	0.0086253365877871	0.0871380157843107	0.601218385422678	1.0691124862269e-16	7.65873308315271e-16	0.0244320588725715	0.0165279171075928	-0.0079626586583105	0.0568267764034534	-0.0443954472998927	0.0165732213011597	-0.0768789610501656	-0.0119119335496198	NPX
FUNDC2	2214.73336032788	47.3300102767884	25.7982331317432	38.1430177451229	0.500549575441932	0.752734857725654	-55.4371209328252	38.1816518675335	0.149998030250323	0.451139113882649	0.344696852297267	1.43636449228931e-07	3.47194852737415e-07	0.0116484600782479	0.0172241962129693	-0.0221109644991719	0.0454078846556678	-0.0250310587838069	0.0172481383945156	-0.0588374100370574	0.00877529246944367	NPX
G6PD	5160.83752842788	213.69820820997	-169.27006739905	142.359563269462	0.23755482289644	0.492508161950856	-287.810611789853	142.503755761792	0.0463917505606844	0.257441545364925	0.560637052960472	7.02849098304678e-15	4.32691476143817e-14	-0.0327989529735524	0.0276179988455342	-0.0869302307107994	0.0213323247636945	-0.0557681985151599	0.0277089171241235	-0.110077676078442	-0.00145872095187773	NPX
GABRE	758.999522973313	74.4719893832563	-89.7385352701021	55.6295292645839	0.110213980712175	0.283819009154228	9.40666159068228	55.6858750434525	0.86623576836246	0.969207138281249	0.474733565983484	1.44348862497104e-11	5.80341345141419e-11	-0.118232663597151	0.0742056416260812	-0.263675721184271	0.0272103939899677	0.0123935013210977	0.073377547325185	-0.131426491436265	0.15621349407846	NPX
GDI1	8273.35673853942	286.73165134666	-457.856061988752	258.33271266409	0.0797203543613684	0.221195912805487	-459.50171143535	258.594371500588	0.0789599379272088	0.348388785552662	0.215946316004083	0.000171780170848583	0.000282005780476423	-0.0553410274037793	0.0312835052068205	-0.116656697609147	0.00597464280158879	-0.055539936927278	0.0313154954293899	-0.116918307968882	0.00583843411432617	NPX
GEMIN8	545.999868784706	26.6127875024259	262.662613857587	25.9170451104853	1.50011602238071e-16	3.69403570511251e-15	-15.0357785839561	25.9432958465966	0.563657208275384	0.827475309831274	0.585002765474833	5.99908198110716e-16	4.22078267956468e-15	0.481067173957798	0.0529427156637596	0.377299451256829	0.584834896658766	-0.0275380626325477	0.0475341598150928	-0.12070501587013	0.0656288906050342	NPX
GK	694.020470260282	44.6366934624475	45.1195667303281	44.7650220868503	0.316195000866749	0.574105208947001	12.3398278439786	44.8103634742195	0.783656412643686	0.929815601569525	-0.00538444249971337	0.492429581192796	0.513273161349105	0.0650118673205802	0.0646363968111087	-0.0616754704291927	0.191699205070353	0.0177802073177334	0.0645764687442772	-0.10878967142105	0.144350086056517	NPX
GLA	956.161570633306	52.8816921925389	7.85980590620257	51.0990521409843	0.878099901738769	0.953089149545661	25.6961208535043	51.1508091112551	0.616641257975926	0.837645154284765	0.0715326694942285	0.0629158260029022	0.0726945320971949	0.00822016503026438	0.053443793018863	-0.096529669286707	0.112969999347236	0.0268742455696946	0.0535166328691268	-0.078018354853794	0.131766845993183	NPX
GNL3L	830.062633887257	47.3247494935329	-57.4595948384374	29.4950674718194	0.0545179657358405	0.165853610235492	-39.5484510901745	29.5249422985787	0.183783026556917	0.499382844575346	0.614143937767088	2.56111413403813e-17	2.05934483430821e-16	-0.0692232037591536	0.0357520469907531	-0.13929721586103	0.000850808342722401	-0.0476451408310787	0.0356731097955002	-0.117564436030259	0.0222741543681016	NPX
GPC4	1761.24105286805	350.302519230402	-80.6604621892175	337.958929411779	0.811904538990272	0.92040860904447	50.2998596401164	338.301239680355	0.882135912046653	0.974960798860136	0.0758472067723582	0.0545678224760568	0.064370425316067	-0.0457975142345608	0.192102890509053	-0.422319179632305	0.330724151163183	0.0285593272756201	0.192165140762356	-0.348084348618598	0.405203003169839	NPX
GPKOW	1324.41008047506	34.9548987900641	-34.545494096135	25.4977883687666	0.178858836248394	0.393689282021604	-50.2768301799775	25.5236144500594	0.0519341065489019	0.269237341845623	0.464950789824125	3.14932707569026e-11	1.21650477237447e-10	-0.0260836840533135	0.0192644897587179	-0.0638420839804006	0.0116747158737736	-0.0379616788796589	0.0192977121293176	-0.0757851946531215	-0.000138163106196396	NPX
GPR173	361.903584130483	19.3223215066917	-25.1937282759954	17.7720580719948	0.159759493360067	0.361754255079692	-3.20936910313385	17.7900589515169	0.857242278456484	0.969207138281249	0.175270689089887	0.00113007803891578	0.00163695127695888	-0.0696144757353713	0.0492476171477565	-0.166139805344974	0.0269108538742315	-0.00886802243433081	0.0491591819564633	-0.105220019068999	0.0874839742003372	NPX
GPRASP1	247.497076192063	17.4278098717678	9.86638960889999	15.4260667126657	0.524062582941172	0.770450215219484	-5.57605712889438	15.441691395371	0.7188679419214	0.896310028851365	0.227507222649769	9.75689641532033e-05	0.000167869746184987	0.0398646713759295	0.0623914596051426	-0.08242258945015	0.162151932202009	-0.0225297899057492	0.0624115760548612	-0.144856478973277	0.0997968991617787	NPX
GPRASP2	938.162210632306	29.595951142655	-0.344579323373595	27.2837939934257	0.989951378418975	0.997546913291755	-8.61934508078988	27.3114290757889	0.753040741063656	0.921422521674163	0.142576308742512	0.00455073836572502	0.00611942292182818	-0.000367291838733682	0.0290821734767039	-0.0573683518530734	0.0566337681756061	-0.00918747843721032	0.0291130705429628	-0.0662490967014174	0.0478741398269967	NPX
GRIA3	2524.6136982567	158.55798788091	92.7348752407159	162.143652651117	0.568794933584477	0.7852505161637	108.300515371906	162.307883959884	0.5063174186868	0.791623265724599	-0.0518247726495578	0.919838537901273	0.922179093977358	0.0367323029676784	0.0642665536029546	-0.0892301420941127	0.162694748029469	0.0428978561934802	0.0643466135876385	-0.0832215064382913	0.169017218825252	NPX
GRIPAP1	1501.69202298176	40.9263077681964	-159.167535371518	28.1007966368509	1.74942224908025e-07	1.86289828685843e-06	-66.432245119254	28.1292592410516	0.0203491566566628	0.157207210249513	0.660191526184883	1.01103054622077e-19	1.02140009028457e-18	-0.105992129501677	0.0189344013986874	-0.143103556243104	-0.0688807027602494	-0.0442382619755455	0.0187704697686074	-0.081028382722016	-0.00744814122907499	NPX
GRPR	168.10236387003	47.8445029795974	58.5717709916621	47.6646276341714	0.222338577452574	0.477546785328586	95.244000312611	47.7129059605213	0.0489357318942673	0.26180265745606	0.0353497738599351	0.187409015650244	0.207997611735764	0.348429193041852	0.300386848167452	-0.240329029366354	0.937187415450057	0.566583349097043	0.32644309521602	-0.0732451175263563	1.20641181572044	NPX
GSPT2	980.246832076465	24.4294002871238	-24.2244338088841	19.7878644185935	0.224069288461814	0.477546785328586	-34.4199387342304	19.8079070586724	0.085686588247823	0.359154423081301	0.339516487960725	1.97867962011723e-07	4.6682620977616e-07	-0.0247125856633164	0.0201960068274214	-0.0642967590450623	0.0148715877184296	-0.0351135424343258	0.0202259999696004	-0.0747565023747425	0.00452941750609092	NPX
GTPBP6	1083.11995190585	97.3897664227331	725.464302421212	83.1954021997905	1.31612456260297e-13	2.72922672455563e-12	705.710552227511	83.2796687718288	4.26735589977624e-13	2.40191174930263e-11	0.650127420723491	3.61504158250841e-19	3.47396678904467e-18	0.669791283176611	0.0976061141818057	0.478483299380272	0.86109926697295	0.651553459970657	0.0966647725753614	0.462090505722948	0.841016414218365	PAR1
GYG2	191.57516120955	20.895214282882	37.287573748078	20.2027734278489	0.0682285514645676	0.197662127037056	-10.2071090081129	20.2232363190354	0.614987810322736	0.837645154284765	0.122168749774282	0.0102596424508869	0.0130396745988691	0.194636786484506	0.10757169801017	-0.0162037416154273	0.40547731458444	-0.0532799186683087	0.105722770283689	-0.260496548424339	0.153936711087722	NPX
