gene	intercept	intercept_err	x_coeff	x_coeff_err	x_pval	x_adj_pval	y_coeff	y_coeff_err	y_pval	y_adj_pval	adj.r.sq	reg_pval	reg_adj_pval	deltaEx	deltaEx_err	deltaEy	deltaEy_err	region
ENST00000217958	PSMD10	3522.09727037946	87.0602774745999	-42.429042057851	40.4140942917314	0.296447033924551	0.474496014665821	-135.580750525694	50.8520312967382	0.00901744664455146	0.0928266566350886	0.470725636480328	1.33886554316626e-11	6.33247216362421e-11	-0.0120465276228103	0.0114783031552359	-0.0384943231596459	0.0144693175099561	NPX
ENST00000217961	STS	2801.88274812716	328.506813463358	2226.1412549128	189.381950213811	3.15897391738352e-20	5.34987518266563e-19	-105.638049623519	238.294511558073	0.658550331614948	0.896386115992259	0.644077671519409	2.40996294872228e-19	2.87552397290726e-18	0.794516207503971	0.115091411958111	-0.0377025233101311	0.085162795758881	NPX
ENST00000217964	TBL1X	643.93492672774	43.1731814230074	-62.5884198649547	24.7940569184633	0.013249880777375	0.04784580507295	-1.69002457192671	31.1977338719865	0.956912373461839	0.997939883464994	0.156486006162872	0.00288272957940653	0.00378359383234499	-0.0971968086635834	0.0390515437117109	-0.00262452695416733	0.0484489011917919	NPX
ENST00000217971	PGRMC1	2296.48910834291	72.5143001451692	-111.236973189755	38.1984056943069	0.0044743601056082	0.0187923124435544	-108.262101077062	48.0640864504001	0.0265956211041604	0.192888089885893	0.291405881834451	3.39208894306679e-06	6.57139001885633e-06	-0.048437840521709	0.0167035646483954	-0.047142440468695	0.0209822469162184	NPX
ENST00000218056	WDR13	1418.89719349131	60.9152094739337	15.4867926310872	26.9993581936338	0.56759494795475	0.702800348293027	22.188070982913	33.9726086138078	0.515258721857808	0.807495011866714	0.469372339666151	1.49794846765068e-11	6.89844689049656e-11	0.0109146685905979	0.0190341790829389	0.015637546599354	0.02395237703857	NPX
ENST00000218089	STAG2	3553.96823764023	164.309307397399	-3.88243837693627	64.4842353815419	0.952116802653185	0.966849751243563	-101.796125038376	81.1388802158387	0.212705083534651	0.561156627415535	0.584899087671315	2.61004039583608e-16	2.36253656519645e-15	-0.00109242348758698	0.0181443617068911	-0.0286429473286365	0.0228688750552215	NPX
ENST00000218104	ABCD1	431.200260919596	20.5737619030748	26.1295004829006	11.6252944184486	0.0269123619930397	0.0856302427051265	28.7416675935049	14.6278135378551	0.0523512453625351	0.302026415553087	0.181371295950224	0.000966735040375079	0.00133562077946557	0.0605971351389625	0.0271149018045231	0.0666550329357621	0.0340722291604067	NPX
ENST00000218200	FMR1	1211.4776012065	58.8263122396468	-27.9702714443302	31.4450839861935	0.375983567172529	0.560770945356755	-36.1293088696367	39.5665527835826	0.363487049480341	0.722843564307496	0.228888056871781	9.9260669213626e-05	0.000155094795646291	-0.0230877330430831	0.0259801758052802	-0.0298225149467526	0.0326918358519111	NPX
ENST00000218340	RP2	993.933832410674	40.4506486654272	-60.1134527666475	19.7343907181677	0.00300055371885879	0.0130189314248005	-88.8501598699201	24.8312840361647	0.000546914271992512	0.0114851997118427	0.407256649862787	1.85820577413075e-09	6.0219631569052e-09	-0.0604803366244704	0.0200068213981847	-0.0893924293274374	0.0252463346421226	NPX
ENST00000218348	USP11	2991.74641191445	88.7756949603279	-174.594371324054	41.397967844764	5.63976412071663e-05	0.00035248525754479	-60.0200699171719	52.0900144703729	0.252114780786849	0.618137994168342	0.484887970567452	4.05245502050362e-12	2.08582243702392e-11	-0.0583586799431739	0.013945330082812	-0.0200618841483842	0.0174214139785073	NPX
ENST00000218364	HTATSF1	4012.31483045061	205.612324564881	-62.3397318800331	71.6616515342529	0.386538165679944	0.571640949244988	-15.635601972451	90.1700411814341	0.862704945314468	0.967777983525846	0.672330417782152	5.47259630661598e-21	7.98086961381498e-20	-0.0155370987856982	0.0178781641024308	-0.00389690306797162	0.022474208750449	NPX
ENST00000218388	TIMP1	2664.47045760474	195.144811559359	-149.766765786769	111.012208670696	0.180511078644532	0.335986598103356	346.680756871049	139.683850611425	0.014824770761876	0.125534645028649	0.212417189360206	0.000224712396500031	0.000328618407137928	-0.0562088295478432	0.0418667792431362	0.130112441622904	0.0532836744035876	NPX
ENST00000218516	GLA	2128.73920908254	91.6826484286302	-206.451810696745	57.1716563350286	0.000489343571583891	0.00260701630160129	-110.119603014903	71.937647204185	0.129150841788095	0.438339582755194	0.0875929592984932	0.0407287608859588	0.0446400823906647	-0.0969831390411246	0.0271799227899601	-0.0517299641708405	0.0338669096780594	NPX
ENST00000239666	PDZD11	1357.97062123895	32.5315937156136	-101.317915200084	17.3008310544972	6.76258708945337e-08	6.0175563084119e-07	-90.9204902644093	21.7691975450969	6.5665476844239e-05	0.0015670170610557	0.434152994791505	2.48869672077253e-10	9.13682362521383e-10	-0.0746097990747737	0.0128649754020723	-0.066953208591109	0.016110723868786	NPX
ENST00000243286	TCEAL3	302.824745970862	16.7834853492355	5.68481786420269	9.46533744226043	0.549541103713574	0.688565822075481	28.0962631041357	11.9099943790277	0.0203693986724056	0.15726373975019	0.178453018888771	0.0011028132779814	0.0015077525284902	0.0187726331478528	0.0312741278460325	0.0927806048810793	0.0396643956093011	NPX
ENST00000245838	THOC2	4282.51526771943	163.596661607033	29.1545945484864	65.2591062688439	0.656071385262574	0.775760083925341	-64.2962240206542	82.113880628506	0.435567182086214	0.764791874900543	0.597025304381023	6.82788398728066e-17	6.76346998740065e-16	0.00680782034059439	0.0152407184150385	-0.0150136590300807	0.0191827937291057	NPX
ENST00000246174	ARMCX5	708.519516898137	27.0434334630543	-40.976492399767	15.9691017668978	0.0118518025036818	0.0432096966280067	-33.371353846943	20.0935163106508	0.100050297225975	0.383898458868928	0.136008167115976	0.00672103134618074	0.00840128918272592	-0.0578339642345493	0.0226465324179429	-0.0471001194053781	0.028416786680361	NPX
ENST00000247161	ELK1	4011.4064386803	110.263893138202	-166.081474022874	56.0864668723729	0.00387081507339439	0.0165217716547322	-40.8262162564896	70.5721807874565	0.564293561531399	0.837128738529051	0.341923898250581	1.58852063463327e-07	3.73979073175994e-07	-0.0414023052915855	0.0140279857645068	-0.0101775317162628	0.0175951013273974	NPX
ENST00000250617	ARHGEF6	903.723123742112	52.7606560528345	60.9221406880822	26.528321152175	0.0238449032135343	0.0772751493031205	-43.1673073290442	33.3799146342946	0.199073632611564	0.538832984741965	0.358304960124031	5.49785148262395e-08	1.42185814205792e-07	0.0674123955529847	0.0296171339214646	-0.0477660759086237	0.0370411184964136	NPX
ENST00000251943	ALG13	386.010083735168	19.2835781857959	58.2892876094296	10.575038493567	3.03696469302971e-07	2.61378108826327e-06	-22.6867674580673	13.306303106961	0.0914693258204043	0.377340508932373	0.355116026160355	6.77776409465345e-08	1.71073372581397e-07	0.151004572329827	0.0284153746771419	-0.0587724736062392	0.0345961979636368	NPX
ENST00000253039	EIF2S3	20492.4881041904	741.287112334079	4561.18376506226	404.259545065166	3.10304372553832e-19	4.93666047244733e-18	-489.830916169206	508.669547046239	0.338009915088278	0.69963691583617	0.60852229239815	1.83847295038354e-17	1.96979244683951e-16	0.222578329282015	0.0213070102182783	-0.0239029498847943	0.0248372994543735	NPX
ENST00000253401	ARHGEF9	1024.91049061799	47.2807285700736	-15.3883331307908	27.4241923131741	0.576035180362267	0.707804041897822	-29.5936809136635	34.5071666268326	0.393266439805965	0.737686374306918	0.0931153439290545	0.0336624205510198	0.0377623307463363	-0.0150143190763051	0.0267666092943325	-0.0288744053110624	0.0336948075602241	NPX
ENST00000253577	ABCB7	1712.98394719249	56.3535304417977	-96.6180968102279	32.829648723847	0.00408471113079986	0.0172941398683059	-19.307951381052	41.3087155266908	0.641279623570612	0.889348661905864	0.134242498579749	0.00721352607838343	0.00899548976520499	-0.0564033871821047	0.0192547984652431	-0.0112715308352404	0.02411791357653	NPX
ENST00000254029	WDR44	1500.93466582478	48.8574171298239	-18.2547449346029	22.3211313412195	0.415504489745292	0.597643444154187	-55.4600304529276	28.0861142488731	0.0512120472061846	0.298736942036077	0.465690143333249	2.02976659527559e-11	9.10792703008277e-11	-0.0121622515291642	0.0148767563537666	-0.0369503294951562	0.0187510321753149	NPX
ENST00000257013	FAM127A	1075.8501955807	42.5392300791229	-84.5150024665623	21.2659806561697	0.000137577486650461	0.000811552589792045	-59.6927680389022	26.7584448652269	0.028047305503453	0.196331138524171	0.432329964106914	2.86223180451656e-10	1.02922718998027e-09	-0.0785564782287788	0.0200092347255016	-0.0554842749335401	0.0249684741339038	NPX
ENST00000257017	RAB33A	1319.66737775472	43.6792696723246	-40.1988630339174	25.3729953053699	0.11644504667059	0.254723539591915	-64.7818127142275	31.9261973817053	0.0452449371041168	0.26992718158706	0.119577990160695	0.0127944888368584	0.0154008233838735	-0.0304613599695946	0.0192532281203529	-0.0490895007380173	0.0242471094916131	NPX
ENST00000262844	AMMECR1	1589.1363242937	65.8158675698215	-23.7459964398809	30.1270313754086	0.432544624495536	0.612091449757833	-90.356448596843	37.9080805651889	0.0191346819412537	0.149935940584451	0.458120458303069	3.76209764766815e-11	1.59282360082724e-10	-0.0149427057181107	0.0189682148702337	-0.0568588403748195	0.0239704701726928	NPX
ENST00000262848	PRKX	3022.24460822272	177.272972023924	1412.36599703586	105.111844557092	1.08133471064023e-23	2.27080289234448e-22	-224.717603483693	132.259571883286	0.0925795541374893	0.377340508932373	0.665772937190716	1.35731987449471e-20	1.86424841999088e-19	0.467323522786075	0.0442830555306165	-0.0743545386340657	0.0439788240286485	NPX
ENST00000262854	HUWE1	15230.0782464964	808.500202911126	700.928235130707	450.248220273766	0.122852841625233	0.266519594434907	-488.78137496108	566.535932325637	0.390445293957632	0.737686374306918	0.216159057213067	0.000187131926193131	0.000279103014918732	0.0460226286291044	0.0296638742020246	-0.0320931624283362	0.0372374852770798	NPX
ENST00000263512	SLC10A3	670.90296756407	43.7830121971671	-5.2602001950943	17.9047673257481	0.769561034704842	0.85779096225062	-31.996913075394	22.5291152595752	0.158809327852526	0.48193582151778	0.552112440980191	8.00303558775529e-15	5.75560778571442e-14	-0.00784047835440818	0.0266924706859402	-0.0476923111423537	0.0337242163013958	NPX
ENST00000276055	CHST7	1116.82432363507	63.6583672525676	-31.1331802432075	35.6128406589959	0.384207352674211	0.571374083638602	21.1625408480448	44.8107354499723	0.637820727951861	0.889348661905864	0.172708503658418	0.0014252431614266	0.00193346940503609	-0.0278765241626136	0.0319271577991106	0.0189488538171917	0.0401378865317506	NPX
ENST00000276062	NDUFB11	2120.97443637173	68.8385771844978	-70.9559655343357	35.5741906590305	0.0489531893202282	0.133856377047499	-51.0760548314602	44.7621031338879	0.256714989068109	0.620694326751459	0.325996249869396	4.31307903186795e-07	9.51414492323813e-07	-0.0334544180813973	0.0168076780712725	-0.0240814099196944	0.0211189669352653	NPX
ENST00000276072	TAF1	564.362037814375	47.7144443781315	7.93195101608429	23.8443003795294	0.740126868687006	0.833871512729117	-81.3634523652849	30.0026792731252	0.00794188397881593	0.0864546757065502	0.345009704910026	1.30418710615264e-07	3.08422626455017e-07	0.0140547210560133	0.0422667141063048	-0.14416889676064	0.0545415356599313	NPX
ENST00000276077	GPR174	407.393171814332	65.5864848549848	239.409810822549	38.5694271654373	1.40700974491181e-08	1.34305475650673e-07	50.7024330438177	48.5309333708208	0.298792129658023	0.656610296640585	0.351106941419072	8.80107594649551e-08	2.17951173203309e-07	0.5876627969888	0.133842541620811	0.124455775284631	0.120798779799495	NPX
ENST00000276079	NONO	23421.3267259104	367.612074431824	63.5436201089769	225.853815428667	0.779055058307424	0.859251902544953	-102.407165970399	284.186135850535	0.719383550805119	0.916849714384797	-0.0217862429542248	0.651354639291389	0.653845479212197	0.00271306663591693	0.00964317778371012	-0.00437238962458554	0.0121338421460155	NPX
ENST00000276202	DOCK11	3658.05467079795	185.496176850002	-31.3253354026562	73.591758264748	0.671315742473782	0.788458086798067	-11.2162348359381	92.5986455974253	0.903845943997158	0.983277064421944	0.576139252590348	6.69905427168065e-16	5.76557949611859e-15	-0.00856338634103109	0.0201224165533011	-0.00306617474185847	0.0253141083602518	NPX
ENST00000276204	DOCK11	373.008898562206	34.5526540655195	-3.18178363606922	16.9481600839473	0.851483835840335	0.914169762405267	-20.9291528313219	21.3254405948013	0.328879873117479	0.690647733546706	0.358556466951448	5.40753850225705e-08	1.40542461073513e-07	-0.00853004753595336	0.0454432126055277	-0.0561089907291623	0.0574071676673378	NPX
ENST00000286428	VBP1	5726.87068354549	146.395640644515	-75.7875244725935	66.2295801810181	0.255367913604688	0.433877523114761	-9.66593321923826	83.3350033734156	0.907906192819821	0.983277064421944	0.44553501774548	1.02680571431072e-10	4.09525767178209e-10	-0.0132336713469622	0.011569653577113	-0.00168782110743491	0.0145516416014923	NPX
ENST00000286448	VAMP7	4397.10856631762	150.302698942389	-133.338793728935	56.015053216613	0.0192898471336041	0.0640960110452034	-193.642588398012	70.482322793077	0.00718788531026823	0.0802902082529962	0.640423965207269	3.84122226811936e-19	4.48142597947259e-18	-0.0303241986678079	0.0127811663932073	-0.044038618896367	0.0160997724767774	PAR2
ENST00000287295	AIFM1	4963.9075233037	179.157701420594	-188.009118721155	87.9454233094316	0.0351001720324369	0.104110679757228	-22.7103650207726	110.659498793992	0.837833539015836	0.948474320705547	0.367289492651555	3.02664192051365e-08	8.36308951720876e-08	-0.0378752258857607	0.0177696331926771	-0.0045750983301272	0.0222934319168677	NPX
ENST00000290277	ARAF	294.439099175374	14.8305935276079	3.55646120327831	8.82346354973175	0.687803434297124	0.797123185443687	4.55639963043401	11.1023407165255	0.682436732779163	0.900824418144099	0.0492803406088308	0.135836935256064	0.14291461124135	0.0120787667576717	0.0299731992210576	0.0154748457089937	0.0377148026588963	NPX
ENST00000298090	FAM122B	714.349733567388	46.4851394637156	32.0144778055484	24.6751377830986	0.197622104000105	0.358229227534034	23.3119660569672	31.0481009357714	0.454608438763509	0.779053294602369	0.264846753340059	1.50243996608847e-05	2.65582822288367e-05	0.0448162521817869	0.0346649899516546	0.0326338276078717	0.0435152935034893	NPX
ENST00000298190	KRBOX4	452.05133333467	18.0983328578464	-26.1078456261232	9.7147005332094	0.00850116321200637	0.0328169903404658	-21.6841561733743	12.223761640856	0.0792779710824553	0.361921172332948	0.273830776406843	9.16420794203404e-06	1.65903764467858e-05	-0.0577541613106903	0.0216142948844489	-0.0479683491107429	0.0271087604862425	NPX
ENST00000298556	HPRT1	5879.58288879248	171.732565442653	-265.187884853842	77.8347437304407	0.000964297335318197	0.00473136543029956	-83.374309292368	97.9374867486212	0.396742781794111	0.737686374306918	0.460343542306258	3.14180953110115e-11	1.3520081998591e-10	-0.0451031799142312	0.0133035284412936	-0.014180310214062	0.0166623653202564	NPX
ENST00000303391	MECP2	1417.93056619924	48.6925200923905	49.540297124527	27.1089116873489	0.0707708274377567	0.172858270288083	-9.71396994009362	34.1104570003349	0.77643270759505	0.934026428653029	0.228069391925273	0.00010344762406712	0.000160680481169343	0.0349384506586382	0.0191562557784229	-0.00685080791094865	0.0240576576257871	NPX
ENST00000304449	NKRF	2562.20765976505	51.2604973294601	-53.7292345332783	24.0853361515094	0.0280483301867478	0.0881758883116321	-73.2028897827037	30.3059684803973	0.0176281669612503	0.140224055373582	0.434057385427976	2.50704935414899e-10	9.14028410366821e-10	-0.0209698984891042	0.00940958517056355	-0.028570240785798	0.0118418716137188	NPX
ENST00000304543	ZFX	546.310107157836	47.0595623692244	202.668973530867	22.0350752038839	8.57816570942692e-15	1.07227071367836e-13	-98.7891965310057	27.7261770560857	0.000575449516295296	0.0116196536944242	0.615990122870116	7.6670997126352e-18	8.38589031069475e-17	0.370977894927199	0.0514593780841506	-0.180829889904387	0.0530883638633653	NPX
ENST00000304661	C1GALT1C1	1142.38333837661	41.5326392153967	28.0162887148363	24.4359832321841	0.254460562017877	0.433739594348655	-56.9694939894811	30.7471788213211	0.0670102139445924	0.344905512950108	0.141711420587493	0.00533525719626066	0.00679856802921565	0.0245244199330226	0.02140892778439	-0.049868981869464	0.0269759357996558	NPX
ENST00000305127	ZNF182	434.154540716998	28.164992499836	7.08544056700015	12.0847354706238	0.559055576375421	0.693863304012047	-9.16215672523452	15.2059165777395	0.548251046777738	0.822376570166607	0.501752608665842	9.29074283721883e-13	5.30178259732596e-12	0.0163200885917229	0.0278552287316458	-0.0211034455843843	0.0350509494519564	NPX
ENST00000305536	RBMX2	1950.36024978334	43.2045013239859	-102.36743611567	22.4983273955238	1.58526168236261e-05	0.000108086023797451	-91.5935433197386	28.3090755562352	0.00167170281926046	0.0274726543601108	0.380878435896061	1.20191202096927e-08	3.33864450269242e-08	-0.0524864245603044	0.0115939191320733	-0.0469623718643329	0.0145520263727508	NPX
ENST00000305963	MMGT1	2568.49257689795	85.2025207843589	-132.85111189448	39.4959948663811	0.00111026580191165	0.00534761051379465	-159.133226764805	49.696810042133	0.00185659351586373	0.0283943934248219	0.47480463880715	9.52570199350212e-12	4.63054958017464e-11	-0.0517233777856304	0.0154725378845457	-0.0619558834610279	0.0194574752442148	NPX
ENST00000307771	ZRSR2	1048.65578463517	48.5465132212228	423.306875113068	23.9934137833781	9.81701366153391e-32	4.68539288391391e-30	-29.0040377290423	30.1903048926564	0.339138348435162	0.69963691583617	0.766705849130597	8.39113432350798e-28	2.44741417768983e-26	0.403666180376181	0.029541807861239	-0.0276583013740136	0.0288179869845691	NPX
ENST00000308167	ELF4	2318.01190427808	71.7446942066573	-98.6112955184039	44.1599568355899	0.0278935107881049	0.0881758883116321	-115.976009669376	55.5653552658108	0.039547445293399	0.24142335789575	0.0474154887678498	0.14323357467633	0.15009506328358	-0.0425413240270288	0.0190962369501199	-0.0500325341105162	0.0240210928327013	NPX
ENST00000308731	BTK	11153.5327418944	270.35976641488	-148.656836658982	129.458542340567	0.253729277289204	0.433739594348655	-358.746519432874	162.894405085791	0.0300618058006668	0.200587340778054	0.404889856441588	2.20614175826125e-09	6.93547558734824e-09	-0.0133282288310863	0.0116114495131717	-0.0321643848397348	0.014625532213687	NPX
ENST00000310441	HCFC1	5006.157514433	206.476305207913	237.239016452354	96.7735012215646	0.0160542703316906	0.0554506047640629	-34.5123112506401	121.76764564586	0.777465808231188	0.934026428653029	0.441725770132227	1.38417602555922e-10	5.38290676606364e-10	0.0473894430545547	0.0194294556099443	-0.00689397230333632	0.0243252364514976	NPX
ENST00000312196	MSL3	2755.25204032338	152.349281162826	180.78791192638	91.8680927230788	0.0519944001250553	0.140131151230766	-328.81336610066	115.595294369407	0.00544721195565883	0.0649951426527474	0.156485936156616	0.00288273815797714	0.00378359383234499	0.0656157437797092	0.0335397160849797	-0.119340576211702	0.0424703060204144	NPX
ENST00000313116	ZNF41	874.892285272905	38.5245068880643	3.90611564732991	17.2580659492373	0.821426644161381	0.889173171514897	-26.1276023354926	21.715387296242	0.231895063814069	0.588139654600901	0.465062131412469	2.13720299272621e-11	9.50874212865475e-11	0.00446468178206815	0.0197269118971533	-0.0298637932638104	0.0248554512457193	NPX
ENST00000313871	AKAP17A	2509.13769974238	209.477382529579	2026.95270388472	102.530206366797	1.95944559407263e-35	1.1430099298757e-33	2100.24774380342	129.011161932488	3.11136030062248e-29	8.167320789134e-27	0.8590320617046	5.03568564090044e-38	4.40622493578788e-36	0.807828404193533	0.0788556492655556	0.837039650721067	0.0867583092294493	PAR1
ENST00000314425	ZMYM3	3303.70975922399	100.659259229367	-41.0221768185677	53.810207924613	0.44774021450131	0.623510908788296	-130.465936144227	67.7080218033308	0.0569815863613314	0.318248221698925	0.248446956641163	3.61848061428318e-05	5.97428177946132e-05	-0.0124170038557513	0.0162922066017147	-0.0394907378833643	0.0205298330692357	NPX
ENST00000315869	TFE3	3237.61631088099	78.664132983748	48.554578107236	44.0409772273764	0.273035430311218	0.452188015499651	99.6299551050254	55.4156462381415	0.0753747525812819	0.354742341639751	0.171894473817943	0.00147755707158323	0.00198901913482358	0.0149970142984682	0.0136077814226678	0.0307726257648841	0.0171325095514247	NPX
ENST00000316077	MAP7D3	1900.24574130117	68.4510031907101	-81.7819066148493	28.9990653821678	0.00584321850389501	0.0239663258948819	-58.6507080033577	36.4887895234081	0.111293616159948	0.403008474076207	0.540849723142347	2.43578795501424e-14	1.63947266202881e-13	-0.0430375423753614	0.0153392364990962	-0.0308648017088554	0.0192343030865398	NPX
ENST00000316084	RPS4X	67631.8785923222	4321.97471588742	40948.445968635	2554.33482208494	9.12388186403053e-29	2.99377373663502e-27	-2349.23564425712	3214.05481407974	0.466623395843754	0.789673938858151	0.721889937492826	2.88077257981355e-24	5.81694463231582e-23	0.605460720904529	0.0540691944401874	-0.0347356260561393	0.0475745924600121	NPX
ENST00000316594	HNRNPH2	5607.66309157017	178.376595282569	39.1222573347012	88.2115029697204	0.658408815014667	0.776774444680225	-52.7880103661837	110.994300091647	0.635456792230763	0.889348661905864	0.350913877282856	8.91202014670977e-08	2.19662468404818e-07	0.00697657057777106	0.0157320936142044	-0.00941354883561716	0.0197955902412769	NPX
ENST00000317881	SLC25A5	22541.6295453195	602.42358096595	-744.573075324267	350.951370889112	0.0364752430036431	0.106386125427292	-467.422533272746	441.593221593926	0.292515572203391	0.654319802360845	0.132527949364574	0.00772356951554306	0.0095633820652361	-0.0330310226165024	0.0155940384396502	-0.0207359690803632	0.0195979563317212	NPX
ENST00000318842	RPGR	554.072878750205	21.4302489864151	22.0489467251486	10.8682642672539	0.0452829075285563	0.125123823434169	46.1000982835528	13.675261671587	0.00108400188244715	0.020325035295884	0.366621480734561	3.16516655480528e-08	8.6547522982957e-08	0.0397943078803701	0.0196755189034649	0.0832022285363226	0.0248902502895782	NPX
ENST00000320339	CXorf56	1017.21966401112	28.1582377166152	10.7579841936311	14.9051398181745	0.472212726682185	0.633258894871864	4.0640360169775	18.7547599370833	0.828911814292905	0.948474320705547	0.244195137983628	4.5223266429977e-05	7.32784409744997e-05	0.0105758712441814	0.014655747408233	0.00399523933793425	0.0184376079280963	NPX
ENST00000320676	RBMX	20094.2883499657	479.143871410772	-147.958554487976	210.717925438011	0.484293694739282	0.640438765083434	-58.7551117615908	265.14102881553	0.825101337651562	0.948474320705547	0.478952945679123	6.71719624529512e-12	3.2958205876448e-11	-0.00736321445731757	0.0104879284393608	-0.00292397076912112	0.0131950296330125	NPX
ENST00000321143	HCCS	1018.19389478675	33.3834937966833	-41.1767891660878	19.4421244789706	0.0367928716791501	0.106719655422949	-22.2516719522971	24.4635328294855	0.365343150756076	0.723793034516754	0.115553316369759	0.0149060571684216	0.0175857977829693	-0.040441009690705	0.019140698451778	-0.0218540614574766	0.0240370810315856	NPX
ENST00000322213	SMC1A	10837.186860476	759.863600084789	6252.49373385398	356.508382677138	1.51382774289278e-31	6.62299637515593e-30	22.2518521016407	448.585468786728	0.96054171386605	0.997939883464994	0.802205207329299	3.85587076724125e-31	1.5571785790782e-29	0.576948041438435	0.0521409662231678	0.0020532867420414	0.0413934158225865	NPX
ENST00000322269	FAM3A	223.271443458824	12.2431983285769	3.86438722093354	6.14216784009558	0.530756378422898	0.671438791980774	0.395870529477903	7.72853423312431	0.959256215414431	0.997939883464994	0.318465957094419	6.84088052156752e-07	1.45994401374917e-06	0.0173080227415927	0.0275262346220196	0.00177304595404253	0.0346151061662408	NPX
ENST00000324545	USP9X	3223.37903125218	164.458296415018	513.786538868009	74.1069525969247	4.94394035073808e-10	5.19113736827498e-09	129.090306403669	93.2469015774958	0.169481604313483	0.49708291767921	0.592560975617842	1.12423415634547e-16	1.07313260378431e-15	0.159393770911396	0.0243863911546526	0.0400481312163656	0.0290003789003921	NPX
ENST00000324765	DIAPH2	460.492497114575	22.5781045917866	-12.7685728484016	11.5530660101393	0.271859483269502	0.451665280748382	-8.58846025748102	14.5369303609777	0.556055493184423	0.830863105456443	0.308747745941415	1.22803024225251e-06	2.5282975575787e-06	-0.027728080106427	0.0251253083363067	-0.0186505975912657	0.0315814658456814	NPX
ENST00000324817	MED14	5084.45664700986	204.917797468201	415.58087943113	103.056404081029	0.000111404924970837	0.00066463165465556	-21.863178086773	129.67326318952	0.866468117934896	0.967863323225149	0.420937638415293	6.77719099227837e-10	2.3104060200949e-09	0.0817355537244144	0.0205348570517702	-0.00430000285273956	0.0255044473606218	NPX
